index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,QUEUES_PER_CORE,ZEROCOPY,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
118,local,59,0.1,1024,1,64,256,4,true,145154.0,1211.6163456,0.0014666307117424,0.0012631574074074,0
119,local,59,0.1,1024,1,64,256,4,true,145160.0,1211.6731392,0.001507772733526,0.0012668483796296,1
120,local,60,100.0,64,4,64,256,4,true,5151581.0,3461.8634976,0.90309842256497,0.012542885030863999,0
121,local,60,100.0,64,4,64,256,4,true,5170689.0,3474.7038432,0.90229376957928,0.012978874228395,1
122,local,61,0.1,64,4,64,256,4,true,145362.0,97.6925952,4.4025983585216e-05,0.00089321450617284,0
123,local,61,0.1,64,4,64,256,4,true,145352.0,97.6862272,2.4078813396056e-05,0.0009112519290123501,1
124,local,62,100.0,256,4,64,256,4,true,5321345.0,11749.51376,0.87712739308292,0.012965402391975,0
125,local,62,100.0,256,4,64,256,4,true,5324036.0,11755.4539296,0.87782898104868,0.013058592206789999,1
126,local,63,0.1,256,4,64,256,4,true,145382.0,320.8682784,7.9782990266453e-05,0.00070658989197531,0
127,local,63,0.1,256,4,64,256,4,true,145327.0,320.7474528,1.1697612586126e-05,0.00075507330246914,1
128,local,64,100.0,1024,4,64,256,4,true,5200381.0,43433.2747232,0.55750171113013,0.012412255015432,0
129,local,64,100.0,1024,4,64,256,4,true,5181460.0,43275.245328,0.5591803810848,0.012554134645062,1
130,local,65,0.1,1024,4,64,256,4,true,145310.0,1212.9214656,3.9912824885247e-05,0.0012251168981481,0
131,local,65,0.1,1024,4,64,256,4,true,145344.0,1213.19464,3.5087839999504e-05,0.0012347924382716002,1
132,local,66,100.0,64,16,64,256,4,true,5057855.0,3398.8783808,0.90443675571908,,0
133,local,66,100.0,64,16,64,256,4,true,5065557.0,3404.053296,0.90394641130668,,1
134,local,67,0.1,64,16,64,256,4,true,145362.0,97.6925952,0.00013275407616919,0.0012285378086420002,0
135,local,67,0.1,64,16,64,256,4,true,145350.0,97.6845216,7.0858168089383e-05,0.001399293595679,1
136,local,68,100.0,256,16,64,256,4,true,5118061.0,11300.6587584,0.88153507172724,0.012959287422839999,0
137,local,68,100.0,256,16,64,256,4,true,5083072.0,11223.3956096,0.88271624515054,0.014383449074074,1
138,local,69,0.1,256,16,64,256,4,true,145331.0,320.755056,0.00012246403135074,0.0015229313271604998,0
139,local,69,0.1,256,16,64,256,4,true,145368.0,320.837824,0.00012655859663024,0.0013577866512346,1
140,local,70,100.0,1024,16,64,256,4,true,5280470.0,44101.9353792,0.54377837733894,0.009454918595679,0
141,local,70,100.0,1024,16,64,256,4,true,5288546.0,44169.5523744,0.54418743639334,0.0094212770061728,1
142,local,71,0.1,1024,16,64,256,4,true,145343.0,1213.1920704,0.00012520509213232,0.0015944571759259,0
143,local,71,0.1,1024,16,64,256,4,true,145311.0,1212.9239712,8.2574564832072e-05,0.0015734139660494,1
144,local,72,100.0,64,1,256,256,4,true,5686885.0,3821.588064,0.89413315606023,0.0033998680555556004,0
145,local,72,100.0,64,1,256,256,4,true,5705619.0,3834.177216,0.89350065271037,0.0037072075617284,1
