index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE,LOSE-RATE,run_index
2433,local,791,100,128,4,1024,256,4,false, false,5.3599757312,0.89880631852003,0
2434,local,791,100,128,4,1024,256,4,false, false,5.3496699904,0.89891092022536,1
2435,local,791,100,128,4,1024,256,4,false, false,5.3406359552,0.89906846795275,2
2436,local,792,100,256,4,1024,256,4,false, false,6.0394684416,0.93100197648731,0
2437,local,792,100,256,4,1024,256,4,false, false,6.019480576,0.93118778985747,1
2438,local,792,100,256,4,1024,256,4,false, false,6.0262201344,0.9311382529298,2
2439,local,793,100,512,4,1024,256,4,false, false,6.6522796032,0.92779576142726,0
2440,local,793,100,512,4,1024,256,4,false, false,6.6287239168,0.9278527072871,1
2441,local,793,100,512,4,1024,256,4,false, false,6.6574155776,0.92759698557819,2
2442,local,794,100,1024,4,1024,256,4,false, false,7.131500544,0.92506783252462,0
2443,local,794,100,1024,4,1024,256,4,false, false,7.1770390528,0.92453321831807,1
2444,local,794,100,1024,4,1024,256,4,false, false,7.1694688256,0.92488212407272,2
2445,local,795,100,64,8,1024,256,4,false, false,4.7699557888,0.8252803070322,0
2446,local,795,100,64,8,1024,256,4,false, false,4.7626138112,0.82564423253711,1
2447,local,795,100,64,8,1024,256,4,false, false,4.1675989504,0.84811863912945,2
2448,local,796,100,128,8,1024,256,4,false, false,5.5880108032,0.89431246571258,0
2449,local,796,100,128,8,1024,256,4,false, false,5.5855483904,0.89430394469525,1
2450,local,796,100,128,8,1024,256,4,false, false,5.5809497088,0.89436650396108,2
2451,local,797,100,256,8,1024,256,4,false, false,6.2263851008,0.92857446007048,0
2452,local,797,100,256,8,1024,256,4,false, false,6.2518800384,0.92859206157875,1
2453,local,797,100,256,8,1024,256,4,false, false,6.2406733824,0.92843220935497,2
2454,local,798,100,512,8,1024,256,4,false, false,6.9899259904,0.92388346522942,0
2455,local,798,100,512,8,1024,256,4,false, false,6.9618688,0.92420735262993,1
2456,local,798,100,512,8,1024,256,4,false, false,7.0401941504,0.92320740922915,2
2457,local,799,100,1024,8,1024,256,4,false, false,7.4126041088,0.92217687288499,0
2458,local,799,100,1024,8,1024,256,4,false, false,7.4181582848,0.92207929204792,1
2459,local,799,100,1024,8,1024,256,4,false, false,7.468576768,0.92158168388411,2
2460,local,800,100,64,1,64,256,8,false, false,3.9572127744,0.84976699458164,0
2461,local,800,100,64,1,64,256,8,false, false,3.971661824,0.84940791544166,1
2462,local,800,100,64,1,64,256,8,false, false,3.967569152,0.84957793507298,2
2463,local,801,100,128,1,64,256,8,false, false,7.734114816,0.85027818998587,0
2464,local,801,100,128,1,64,256,8,false, false,7.7261387776,0.85044706245964,1
2465,local,801,100,128,1,64,256,8,false, false,7.7319688192,0.85034069526088,2
2466,local,802,100,256,1,64,256,8,false, false,14.7943800832,0.82961808355532,0
2467,local,802,100,256,1,64,256,8,false, false,14.7789490176,0.82761190889905,1
2468,local,802,100,256,1,64,256,8,false, false,14.8171024384,0.82567809113704,2
2469,local,803,100,512,1,64,256,8,false, false,21.9877138432,0.76678750551752,0
2470,local,803,100,512,1,64,256,8,false, false,22.0060377088,0.76652465692747,1
2471,local,803,100,512,1,64,256,8,false, false,22.0587511808,0.76607458254621,2
2472,local,804,100,1024,1,64,256,8,false, false,26.7186847744,0.7224173469526,0
2473,local,804,100,1024,1,64,256,8,false, false,26.6837082112,0.72277280322317,1
2474,local,804,100,1024,1,64,256,8,false, false,26.6813546496,0.72269468830189,2
2475,local,805,100,64,2,64,256,8,false, false,6.5640564224,0.74771492703868,0
2476,local,805,100,64,2,64,256,8,false, false,6.5697130496,0.74760907366751,1
2477,local,805,100,64,2,64,256,8,false, false,6.6267856384,0.74519441462889,2
2478,local,806,100,128,2,64,256,8,false, false,12.8569278464,0.75062108205114,0
2479,local,806,100,128,2,64,256,8,false, false,12.8857578496,0.75006622761946,1
2480,local,806,100,128,2,64,256,8,false, false,12.9168380928,0.74947952170358,2
2481,local,807,100,256,2,64,256,8,false, false,23.127501824,0.71598681072356,0
2482,local,807,100,256,2,64,256,8,false, false,23.1381610496,0.71654429239314,1
2483,local,807,100,256,2,64,256,8,false, false,23.1280771072,0.71644589381949,2
2484,local,808,100,512,2,64,256,8,false, false,24.6030139392,0.73903325773665,0
2485,local,808,100,512,2,64,256,8,false, false,24.5239537664,0.73989736836605,1
2486,local,808,100,512,2,64,256,8,false, false,24.8191819776,0.73676078758823,2
2487,local,809,100,1024,2,64,256,8,false, false,29.8227818496,0.69000112623865,0
2488,local,809,100,1024,2,64,256,8,false, false,29.730516992,0.69101761003215,1
2489,local,809,100,1024,2,64,256,8,false, false,29.7768681472,0.69057911470936,2
2490,local,810,100,64,4,64,256,8,false, false,10.7366774272,0.58398668522385,0
2491,local,810,100,64,4,64,256,8,false, false,10.7572832768,0.58324359156197,1
2492,local,810,100,64,4,64,256,8,false, false,10.7698164736,0.58274987246722,2
2493,local,811,100,128,4,64,256,8,false, false,17.549787136,0.64862699497704,0
2494,local,811,100,128,4,64,256,8,false, false,17.5827735552,0.64776602134238,1
2495,local,811,100,128,4,64,256,8,false, false,17.5918084096,0.64708621157654,2
2496,local,812,100,256,4,64,256,8,false, false,26.2681810944,0.66736805389198,0
2497,local,812,100,256,4,64,256,8,false, false,26.2800828416,0.67030338686507,1
2498,local,812,100,256,4,64,256,8,false, false,26.198966272,0.67485033669002,2
2499,local,813,100,512,4,64,256,8,false, false,39.3200541696,0.57670877205685,0
2500,local,813,100,512,4,64,256,8,false, false,39.3712627712,0.57847217159549,1
2501,local,813,100,512,4,64,256,8,false, false,39.2681148416,0.57834117519245,2
2502,local,814,100,1024,4,64,256,8,false, false,37.1961552896,0.61340690830255,0
2503,local,814,100,1024,4,64,256,8,false, false,36.700930048,0.61856091006188,1
2504,local,814,100,1024,4,64,256,8,false, false,37.1039903744,0.61454134107827,2
2505,local,815,100,64,8,64,256,8,false, false,9.6139504128,0.62786607283564,0
2506,local,815,100,64,8,64,256,8,false, false,9.6218688512,0.6276689971342,1
2507,local,815,100,64,8,64,256,8,false, false,9.646931712,0.62669202133937,2
2508,local,816,100,128,8,64,256,8,false, false,14.0757229568,0.72619131337482,0
2509,local,816,100,128,8,64,256,8,false, false,14.0515895296,0.72667041018853,1
2510,local,816,100,128,8,64,256,8,false, false,14.0738814976,0.72579488674308,2
2511,local,817,100,256,8,64,256,8,false, false,27.4843486208,0.64828048668159,0
2512,local,817,100,256,8,64,256,8,false, false,27.4788820992,0.65091590527413,1
2513,local,817,100,256,8,64,256,8,false, false,27.4836492288,0.64443316913356,2
2514,local,818,100,512,8,64,256,8,false, false,34.1000167424,0.63806033331041,0
2515,local,818,100,512,8,64,256,8,false, false,34.1829472256,0.636697229774,1
2516,local,818,100,512,8,64,256,8,false, false,34.1555519488,0.63748075481629,2
2517,local,819,100,1024,8,64,256,8,false, false,44.2857578496,0.53976265866605,0
2518,local,819,100,1024,8,64,256,8,false, false,44.199522304,0.54069614533155,1
2519,local,819,100,1024,8,64,256,8,false, false,44.2032013312,0.54042246479351,2
2520,local,820,100,64,1,128,256,8,false, false,7.6395459584,0.70500854293642,0
2521,local,820,100,64,1,128,256,8,false, false,7.6212407296,0.70579624397191,1
2522,local,820,100,64,1,128,256,8,false, false,7.6418257408,0.70492704804165,2
2523,local,821,100,128,1,128,256,8,false, false,14.8741067776,0.70842923576974,0
2524,local,821,100,128,1,128,256,8,false, false,14.8835995648,0.70847839491865,1
2525,local,821,100,128,1,128,256,8,false, false,14.9024321536,0.70751201267491,2
2526,local,822,100,256,1,128,256,8,false, false,28.1318549504,0.64012248181989,0
2527,local,822,100,256,1,128,256,8,false, false,28.164124672,0.63996471291251,1
2528,local,822,100,256,1,128,256,8,false, false,28.1875867648,0.63617622809036,2
2529,local,823,100,512,1,128,256,8,false, false,45.9734216704,0.50436256882717,0
2530,local,823,100,512,1,128,256,8,false, false,46.092120064,0.50321670014157,1
2531,local,823,100,512,1,128,256,8,false, false,46.0077858816,0.4956587240274,2
2532,local,824,100,1024,1,128,256,8,false, false,50.6882064384,0.47315083721632,0
2533,local,824,100,1024,1,128,256,8,false, false,51.483242496,0.46491925673669,1
2534,local,824,100,1024,1,128,256,8,false, false,50.6260217856,0.47372576924227,2
2535,local,825,100,64,2,128,256,8,false, false,13.261436928,0.48559209993052,0
2536,local,825,100,64,2,128,256,8,false, false,13.224736768,0.48705087321292,1
2537,local,825,100,64,2,128,256,8,false, false,13.281527808,0.48484321741119,2
2538,local,826,100,128,2,128,256,8,false, false,24.4035294208,0.48112406936851,0
2539,local,826,100,128,2,128,256,8,false, false,24.3616175104,0.48305036225382,1
2540,local,826,100,128,2,128,256,8,false, false,24.4207173632,0.48061342382872,2
2541,local,827,100,256,2,128,256,8,false, false,33.9997841408,0.54555768286152,0
2542,local,827,100,256,2,128,256,8,false, false,33.8379986944,0.54452420500951,1
2543,local,827,100,256,2,128,256,8,false, false,33.9023357952,0.55141591539149,2
2544,local,828,100,512,2,128,256,8,false, false,42.2093447168,0.54026030889838,0
2545,local,828,100,512,2,128,256,8,false, false,42.4192151552,0.53386085944383,1
2546,local,828,100,512,2,128,256,8,false, false,41.9783733248,0.5444118025215,2
2547,local,829,100,1024,2,128,256,8,false, false,50.86418944,0.47067421922453,0
2548,local,829,100,1024,2,128,256,8,false, false,50.7796135936,0.47142318635254,1
2549,local,829,100,1024,2,128,256,8,false, false,50.747703296,0.47165298215275,2
2550,local,830,100,64,4,128,256,8,false, false,15.4034570752,0.39459095181904,0
2551,local,830,100,64,4,128,256,8,false, false,15.3967671296,0.39602115264043,1
2552,local,830,100,64,4,128,256,8,false, false,15.3765586432,0.39594954213367,2
2553,local,831,100,128,4,128,256,8,false, false,26.1321050112,0.43618915826477,0
2554,local,831,100,128,4,128,256,8,false, false,26.0789936128,0.43758482210675,1
2555,local,831,100,128,4,128,256,8,false, false,26.092699136,0.43637077395034,2
2556,local,832,100,256,4,128,256,8,false, false,33.7212946432,0.55647903567705,0
2557,local,832,100,256,4,128,256,8,false, false,33.5275511808,0.55982594076028,1
2558,local,832,100,256,4,128,256,8,false, false,33.564852224,0.5502209270889,2
2559,local,833,100,512,4,128,256,8,false, false,40.6950977536,0.55225536520707,0
2560,local,833,100,512,4,128,256,8,false, false,40.6992478208,0.55428955970123,1
2561,local,833,100,512,4,128,256,8,false, false,40.7953371136,0.5528628763007,2
2562,local,834,100,1024,4,128,256,8,false, false,47.0195273728,0.51058046474784,0
2563,local,834,100,1024,4,128,256,8,false, false,46.7165364224,0.512078405557,1
2564,local,834,100,1024,4,128,256,8,false, false,46.7778961408,0.51100605640983,2
2565,local,835,100,64,8,128,256,8,false, false,15.4583752704,0.39225084143089,0
2566,local,835,100,64,8,128,256,8,false, false,15.4243343872,0.39476645436827,1
2567,local,835,100,64,8,128,256,8,false, false,15.452483328,0.39292530435877,2
2568,local,836,100,128,8,128,256,8,false, false,23.1013612544,0.51427859163926,0
2569,local,836,100,128,8,128,256,8,false, false,23.1101044736,0.51404029950311,1
2570,local,836,100,128,8,128,256,8,false, false,23.0479394816,0.51540741833509,2
2571,local,837,100,256,8,128,256,8,false, false,31.4272856064,0.58654430356252,0
2572,local,837,100,256,8,128,256,8,false, false,31.3909180416,0.59041464948769,1
2573,local,837,100,256,8,128,256,8,false, false,31.3848838144,0.58288840051196,2
2574,local,838,100,512,8,128,256,8,false, false,38.3325904896,0.58139964159456,0
2575,local,838,100,512,8,128,256,8,false, false,38.3265972224,0.58341193062579,1
2576,local,838,100,512,8,128,256,8,false, false,38.4475308032,0.58019897681228,2
2577,local,839,100,1024,8,128,256,8,false, false,43.4631213056,0.54437194378011,0
2578,local,839,100,1024,8,128,256,8,false, false,43.5051118592,0.54433482181414,1
2579,local,839,100,1024,8,128,256,8,false, false,43.5251724288,0.54421337080877,2
2580,local,840,100,64,1,256,256,8,false, false,9.4688907776,0.63437597869285,0
2581,local,840,100,64,1,256,256,8,false, false,9.5281417728,0.63211571690202,1
2582,local,840,100,64,1,256,256,8,false, false,9.5184147968,0.63249689623509,2
2583,local,841,100,128,1,256,256,8,false, false,18.2053409792,0.63342968601693,0
2584,local,841,100,128,1,256,256,8,false, false,18.2149653504,0.63332842907077,1
2585,local,841,100,128,1,256,256,8,false, false,18.1796013056,0.63392913362634,2
2586,local,842,100,256,1,256,256,8,false, false,32.716384256,0.56532047114004,0
2587,local,842,100,256,1,256,256,8,false, false,32.6967169024,0.55643299104953,1
2588,local,842,100,256,1,256,256,8,false, false,32.7458306048,0.56219747986171,2
2589,local,843,100,512,1,256,256,8,false, false,41.092972544,0.55004477591925,0
2590,local,843,100,512,1,256,256,8,false, false,41.21346048,0.54317316178329,1
2591,local,843,100,512,1,256,256,8,false, false,41.0571726848,0.54185617705842,2
2592,local,844,100,1024,1,256,256,8,false, false,47.9463243776,0.49884537002117,0
2593,local,844,100,1024,1,256,256,8,false, false,48.2528559104,0.49523302247445,1
2594,local,844,100,1024,1,256,256,8,false, false,48.4164968448,0.4930760721054,2
2595,local,845,100,64,2,256,256,8,false, false,16.3991181824,0.34899468246016,0
2596,local,845,100,64,2,256,256,8,false, false,16.4181935616,0.34671750310413,1
2597,local,845,100,64,2,256,256,8,false, false,16.426806272,0.34588515300944,2
2598,local,846,100,128,2,256,256,8,false, false,22.9696610304,0.51828451610183,0
2599,local,846,100,128,2,256,256,8,false, false,23.0487359488,0.51617961916312,1
2600,local,846,100,128,2,256,256,8,false, false,22.9879602176,0.51704069391237,2
2601,local,847,100,256,2,256,256,8,false, false,31.6943028224,0.57070887148539,0
2602,local,847,100,256,2,256,256,8,false, false,31.6778745856,0.58123938662503,1
2603,local,847,100,256,2,256,256,8,false, false,31.644622848,0.58686129222074,2
2604,local,848,100,512,2,256,256,8,false, false,40.1612095488,0.54583250333557,0
2605,local,848,100,512,2,256,256,8,false, false,40.0675794944,0.54770451946581,1
2606,local,848,100,512,2,256,256,8,false, false,40.0651415552,0.55020853588988,2
2607,local,849,100,1024,2,256,256,8,false, false,47.9588900864,0.49697830751023,0
2608,local,849,100,1024,2,256,256,8,false, false,48.1582768128,0.49624264032967,1
2609,local,849,100,1024,2,256,256,8,false, false,48.3001868288,0.49257210476931,2
2610,local,850,100,64,4,256,256,8,false, false,16.4590435328,0.34448317135031,0
2611,local,850,100,64,4,256,256,8,false, false,16.4273730048,0.34652530802121,1
2612,local,850,100,64,4,256,256,8,false, false,16.4376845824,0.34643074553383,2
2613,local,851,100,128,4,256,256,8,false, false,23.5054196736,0.50363381729176,0
2614,local,851,100,128,4,256,256,8,false, false,23.5284831232,0.5035987985575,1
2615,local,851,100,128,4,256,256,8,false, false,23.5825411072,0.50217395237156,2
2616,local,852,100,256,4,256,256,8,false, false,29.6851503104,0.61289586297064,0
2617,local,852,100,256,4,256,256,8,false, false,29.7076570112,0.60614136830334,1
2618,local,852,100,256,4,256,256,8,false, false,29.6549236736,0.61263385823265,2
2619,local,853,100,512,4,256,256,8,false, false,37.632600064,0.5693461417006,0
2620,local,853,100,512,4,256,256,8,false, false,37.7844260864,0.56829180625431,1
2621,local,853,100,512,4,256,256,8,false, false,37.6066686976,0.57142841672213,2
2622,local,854,100,1024,4,256,256,8,false, false,44.6046633984,0.52929595011892,0
2623,local,854,100,1024,4,256,256,8,false, false,44.50021376,0.52913877353633,1
2624,local,854,100,1024,4,256,256,8,false, false,44.2692124672,0.5320446434381,2
2625,local,855,100,64,8,256,256,8,false, false,15.264804096,0.40185020691372,0
2626,local,855,100,64,8,256,256,8,false, false,15.268864,0.40142432388793,1
2627,local,855,100,64,8,256,256,8,false, false,15.2720963072,0.40176411308791,2
2628,local,856,100,128,8,256,256,8,false, false,22.9277635584,0.51759033230812,0
2629,local,856,100,128,8,256,256,8,false, false,22.8623716352,0.52043598820844,1
2630,local,856,100,128,8,256,256,8,false, false,22.8706832384,0.51954709210317,2
2631,local,857,100,256,8,256,256,8,false, false,29.9706034176,0.610579224645,0
2632,local,857,100,256,8,256,256,8,false, false,30.062130176,0.60603902683677,1
2633,local,857,100,256,8,256,256,8,false, false,29.9647070208,0.60936926842319,2
2634,local,858,100,512,8,256,256,8,false, false,36.2034970624,0.59029314416057,0
2635,local,858,100,512,8,256,256,8,false, false,36.0448094208,0.58851567660174,1
2636,local,858,100,512,8,256,256,8,false, false,36.1086726144,0.58880703100723,2
2637,local,859,100,1024,8,256,256,8,false, false,42.8573220864,0.54471883356342,0
2638,local,859,100,1024,8,256,256,8,false, false,5.895405568,0.93858843898738,1
2639,local,859,100,1024,8,256,256,8,false, false,42.8888014848,0.54610531316804,2
2640,local,860,100,64,1,512,256,8,false, false,9.2166268928,0.64732296043436,0
2641,local,860,100,64,1,512,256,8,false, false,9.228677376,0.64688227246073,1
2642,local,860,100,64,1,512,256,8,false, false,9.234503168,0.64632857862349,2
2643,local,861,100,128,1,512,256,8,false, false,16.9594962944,0.66204188771841,0
2644,local,861,100,128,1,512,256,8,false, false,16.9359327232,0.6625007530169,1
2645,local,861,100,128,1,512,256,8,false, false,16.9437407232,0.66218541336233,2
2646,local,862,100,256,1,512,256,8,false, false,20.1840871424,0.75383432786266,0
2647,local,862,100,256,1,512,256,8,false, false,20.1487128576,0.75292071804721,1
2648,local,862,100,256,1,512,256,8,false, false,19.8505271296,0.75306539433871,2
2649,local,863,100,512,1,512,256,8,false, false,23.7901955072,0.73497541665233,0
2650,local,863,100,512,1,512,256,8,false, false,23.74880256,0.73568312333154,1
2651,local,863,100,512,1,512,256,8,false, false,23.6663595008,0.73853922507272,2
2652,local,864,100,1024,1,512,256,8,false, false,27.0558486528,0.71696521221234,0
2653,local,864,100,1024,1,512,256,8,false, false,26.899693568,0.71858989391135,1
2654,local,864,100,1024,1,512,256,8,false, false,26.9373841408,0.71793663586029,2
2655,local,865,100,64,2,512,256,8,false, false,11.669425408,0.5519685194355,0
2656,local,865,100,64,2,512,256,8,false, false,11.7495067648,0.54899334727585,1
2657,local,865,100,64,2,512,256,8,false, false,11.65414912,0.5528301848836,2
2658,local,866,100,128,2,512,256,8,false, false,15.850714624,0.68633927921825,0
2659,local,866,100,128,2,512,256,8,false, false,15.7581508608,0.68854071775233,1
2660,local,866,100,128,2,512,256,8,false, false,15.815507456,0.68760164308482,2
2661,local,867,100,256,2,512,256,8,false, false,21.16804608,0.73662754232772,0
2662,local,867,100,256,2,512,256,8,false, false,21.1065022464,0.73619203697231,1
2663,local,867,100,256,2,512,256,8,false, false,20.9696303104,0.73898194022821,2
2664,local,868,100,512,2,512,256,8,false, false,26.256324608,0.70207180070739,0
2665,local,868,100,512,2,512,256,8,false, false,26.3489499136,0.69994237200471,1
2666,local,868,100,512,2,512,256,8,false, false,26.3183089664,0.6992250947286,2
2667,local,869,100,1024,2,512,256,8,false, false,30.5895743488,0.67583119002868,0
2668,local,869,100,1024,2,512,256,8,false, false,30.4671391744,0.67739442850553,1
2669,local,869,100,1024,2,512,256,8,false, false,30.520406016,0.67699873615776,2
2670,local,870,100,64,4,512,256,8,false, false,10.9915538432,0.58232571582482,0
2671,local,870,100,64,4,512,256,8,false, false,1.04800128,0.96318625396986,1
2672,local,870,100,64,4,512,256,8,false, false,0.4578574848,0.98390147746963,2
2673,local,871,100,128,4,512,256,8,false, false,15.7799922688,0.68979893282925,0
2674,local,871,100,128,4,512,256,8,false, false,6.8777240576,0.87025070072208,1
2675,local,871,100,128,4,512,256,8,false, false,6.909764096,0.86935649886558,2
2676,local,872,100,256,4,512,256,8,false, false,22.3504318464,0.71176115005806,0
2677,local,872,100,256,4,512,256,8,false, false,10.212502528,0.88051841434485,1
2678,local,872,100,256,4,512,256,8,false, false,8.1776289792,0.90542318722955,2
2679,local,873,100,512,4,512,256,8,false, false,28.5856202752,0.66513792836668,0
2680,local,873,100,512,4,512,256,8,false, false,28.5191319552,0.66569306662575,1
2681,local,873,100,512,4,512,256,8,false, false,27.4564489216,0.67960217456235,2
2682,local,874,100,1024,4,512,256,8,false, false,34.4758009856,0.63137276755233,0
2683,local,874,100,1024,4,512,256,8,false, false,30.0807168,0.6805595592345,1
2684,local,874,100,1024,4,512,256,8,false, false,34.4627290112,0.6307421019953,2
2685,local,875,100,64,8,512,256,8,false, false,10.6640114688,0.59411495876979,0
2686,local,875,100,64,8,512,256,8,false, false,10.683385088,0.59299997381591,1
2687,local,875,100,64,8,512,256,8,false, false,10.644758016,0.59470136186085,2
2688,local,876,100,128,8,512,256,8,false, false,15.6325096448,0.69198511955069,0
2689,local,876,100,128,8,512,256,8,false, false,15.67126016,0.69134154314403,1
2690,local,876,100,128,8,512,256,8,false, false,15.6493863936,0.69204905278147,2
2691,local,877,100,256,8,512,256,8,false, false,20.7142141952,0.74070341545944,0
2692,local,877,100,256,8,512,256,8,false, false,20.6952464384,0.73993657356932,1
2693,local,877,100,256,8,512,256,8,false, false,20.7996401664,0.73834051238051,2
2694,local,878,100,512,8,512,256,8,false, false,26.648018944,0.69048484274589,0
2695,local,878,100,512,8,512,256,8,false, false,26.4882122752,0.69300720317749,1
2696,local,878,100,512,8,512,256,8,false, false,26.5417183232,0.69227525766327,2
2697,local,879,100,1024,8,512,256,8,false, false,2.320535552,0.97581822495799,0
2698,local,879,100,1024,8,512,256,8,false, false,14.3253078016,0.84954579377374,1
2699,local,879,100,1024,8,512,256,8,false, false,10.5429622784,0.88934479103893,2
2700,local,880,100,64,1,1024,256,8,false, false,4.6048013824,0.83084739275937,0
2701,local,880,100,64,1,1024,256,8,false, false,4.6024836096,0.83075214941395,1
2702,local,880,100,64,1,1024,256,8,false, false,4.5714886656,0.83177358548284,2
2703,local,881,100,128,1,1024,256,8,false, false,5.283700736,0.90012832744917,0
2704,local,881,100,128,1,1024,256,8,false, false,5.2841059328,0.89994828750122,1
2705,local,881,100,128,1,1024,256,8,false, false,5.317534208,0.89939911066675,2
2706,local,882,100,256,1,1024,256,8,false, false,6.0258387968,0.93116252676508,0
2707,local,882,100,256,1,1024,256,8,false, false,6.0140742656,0.93133111677226,1
2708,local,882,100,256,1,1024,256,8,false, false,6.0284624896,0.93107066526165,2
2709,local,883,100,512,1,1024,256,8,false, false,6.1943648256,0.93275979688684,0
2710,local,883,100,512,1,1024,256,8,false, false,6.201423872,0.93266254169115,1
2711,local,883,100,512,1,1024,256,8,false, false,6.2102351872,0.93256940251138,2
2712,local,884,100,1024,1,1024,256,8,false, false,6.8086063104,0.92862619399505,0
2713,local,884,100,1024,1,1024,256,8,false, false,6.7770720256,0.92907554114539,1
2714,local,884,100,1024,1,1024,256,8,false, false,6.841081856,0.9282979977707,2
2715,local,885,100,64,2,1024,256,8,false, false,4.6695950336,0.82875780845744,0
2716,local,885,100,64,2,1024,256,8,false, false,4.6468656128,0.82946002608145,1
2717,local,885,100,64,2,1024,256,8,false, false,4.665449728,0.82875802509903,2
2718,local,886,100,128,2,1024,256,8,false, false,5.3953732608,0.89802268390412,0
2719,local,886,100,128,2,1024,256,8,false, false,5.3850858496,0.8981573389939,1
2720,local,886,100,128,2,1024,256,8,false, false,5.40701696,0.89777677153657,2
2721,local,887,100,256,2,1024,256,8,false, false,6.187855872,0.92914666146087,0
2722,local,887,100,256,2,1024,256,8,false, false,6.1533538304,0.92975474429442,1
2723,local,887,100,256,2,1024,256,8,false, false,6.194074624,0.92917304832941,2
2724,local,888,100,512,2,1024,256,8,false, false,6.9403774976,0.92454211239588,0
2725,local,888,100,512,2,1024,256,8,false, false,6.9578432512,0.92422302763784,1
2726,local,888,100,512,2,1024,256,8,false, false,6.9267419136,0.92470778269498,2
2727,local,889,100,1024,2,1024,256,8,false, false,7.4285244416,0.9219183859941,0
2728,local,889,100,1024,2,1024,256,8,false, false,7.424851968,0.92211235215473,1
2729,local,889,100,1024,2,1024,256,8,false, false,7.4136182784,0.92217579616349,2
2730,local,890,100,64,4,1024,256,8,false, false,4.812048896,0.82371236444291,0
2731,local,890,100,64,4,1024,256,8,false, false,4.8125832704,0.82362775950057,1
2732,local,890,100,64,4,1024,256,8,false, false,4.8118802944,0.82358995416907,2
2733,local,891,100,128,4,1024,256,8,false, false,5.9373328384,0.88760370280436,0
2734,local,891,100,128,4,1024,256,8,false, false,5.8810108928,0.88867750728682,1
2735,local,891,100,128,4,1024,256,8,false, false,5.9118901248,0.88803790713754,2
2736,local,892,100,256,4,1024,256,8,false, false,6.8148400128,0.92177149547561,0
2737,local,892,100,256,4,1024,256,8,false, false,6.8153438208,0.92178525282653,1
2738,local,892,100,256,4,1024,256,8,false, false,6.8296439808,0.92157012965055,2
2739,local,893,100,512,4,1024,256,8,false, false,7.6815425536,0.91621434926116,0
2740,local,893,100,512,4,1024,256,8,false, false,7.7331877888,0.91564228926251,1
2741,local,893,100,512,4,1024,256,8,false, false,7.716880384,0.91579918860623,2
2742,local,894,100,1024,4,1024,256,8,false, false,8.1197031424,0.91472320827463,0
2743,local,894,100,1024,4,1024,256,8,false, false,8.1561780224,0.91422999705809,1
2744,local,894,100,1024,4,1024,256,8,false, false,8.1001209856,0.91478889082166,2
2745,local,895,100,64,8,1024,256,8,false, false,5.1986672128,0.80841684448396,0
2746,local,895,100,64,8,1024,256,8,false, false,5.1919724032,0.80859398217319,1
2747,local,895,100,64,8,1024,256,8,false, false,5.17788928,0.80957711948205,2
2748,local,896,100,128,8,1024,256,8,false, false,6.1862463488,0.88273388204121,0
2749,local,896,100,128,8,1024,256,8,false, false,6.154541568,0.88326801738232,1
2750,local,896,100,128,8,1024,256,8,false, false,6.1865397248,0.88265896825855,2
2751,local,897,100,256,8,1024,256,8,false, false,7.0841571328,0.91857323074708,0
2752,local,897,100,256,8,1024,256,8,false, false,7.0786873344,0.91871267638989,1
2753,local,897,100,256,8,1024,256,8,false, false,7.0583402496,0.91892161890693,2
2754,local,898,100,512,8,1024,256,8,false, false,8.0139288576,0.91246634159005,0
2755,local,898,100,512,8,1024,256,8,false, false,8.029278208,0.91223662549435,1
2756,local,898,100,512,8,1024,256,8,false, false,2.0301811712,0.9783207429326,2
2757,local,899,100,1024,8,1024,256,8,false, false,8.3111305216,0.91270690311701,0
2758,local,899,100,1024,8,1024,256,8,false, false,8.4584931328,0.91099768556947,1
2759,local,899,100,1024,8,1024,256,8,false, false,8.3895304192,0.91185676033074,2
2760,local,900,100,64,1,64,256,16,false, false,3.7993242624,0.85610142633695,0
2761,local,900,100,64,1,64,256,16,false, false,3.7823232512,0.85684698662984,1
2762,local,900,100,64,1,64,256,16,false, false,3.8056607744,0.85598495617289,2
2763,local,901,100,128,1,64,256,16,false, false,7.5679707136,0.85350977449301,0
2764,local,901,100,128,1,64,256,16,false, false,7.5074777088,0.85472875526588,1
2765,local,901,100,128,1,64,256,16,false, false,7.5481329664,0.85394955365734,2
2766,local,902,100,256,1,64,256,16,false, false,14.5910974464,0.82767951408857,0
2767,local,902,100,256,1,64,256,16,false, false,14.50671104,0.831015163495,1
2768,local,902,100,256,1,64,256,16,false, false,14.5993852928,0.83070380890099,2
2769,local,903,100,512,1,64,256,16,false, false,27.9656435712,0.70338163845308,0
2770,local,903,100,512,1,64,256,16,false, false,27.9599169536,0.7034766692645,1
2771,local,903,100,512,1,64,256,16,false, false,27.9865786368,0.70317178280832,2
2772,local,904,100,1024,1,64,256,16,false, false,40.4724826112,0.57934762980255,0
2773,local,904,100,1024,1,64,256,16,false, false,40.48687104,0.57934645476391,1
2774,local,904,100,1024,1,64,256,16,false, false,40.2294398976,0.58190026412849,2
2775,local,905,100,64,2,64,256,16,false, false,6.5560354304,0.74784041147555,0
2776,local,905,100,64,2,64,256,16,false, false,6.4694907392,0.75136724290796,1
2777,local,905,100,64,2,64,256,16,false, false,6.5470710272,0.74843885306537,2
