index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,QUEUES_PER_CORE,ZEROCOPY,TABLE,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
493,local,241,0.1,64,1,64,256,4,false,3,145107.0,97.5214944,0.0016079360623524,0.0021997357253086,1
494,local,242,100.0,1024,1,64,256,4,false,3,173600.0,1449.8970432,0.98522670584004,,0
495,local,242,100.0,1024,1,64,256,4,false,3,174283.0,1455.6026688,0.98517185157939,,1
496,local,243,0.1,1024,1,64,256,4,false,3,145092.0,1211.0938272,0.0016342084204051,0.0022086797839505996,0
497,local,243,0.1,1024,1,64,256,4,false,3,145130.0,1211.4070272,0.0015960121709687,0.0019645077160493998,1
498,local,244,100.0,64,4,64,256,4,false,3,170787.0,114.7694496,0.99691410638845,,0
499,local,244,100.0,64,4,64,256,4,false,3,169463.0,113.879664,0.99692526588254,,1
500,local,245,0.1,64,4,64,256,4,false,3,145268.0,97.629904,0.00015417313643218,0.001472975308642,0
501,local,245,0.1,64,4,64,256,4,false,3,145333.0,97.6728384,2.064182308581e-05,0.0014842484567901,1
502,local,246,100.0,1024,4,64,256,4,false,3,222566.0,1858.865472,0.98105930436492,0.29462133410494,0
503,local,246,100.0,1024,4,64,256,4,false,3,216951.0,1811.956704,0.98153866681235,,1
504,local,246,100.0,1024,4,64,256,4,false,3,799786.0,6807.7852416,0.93193584369965,,2
505,local,247,0.1,1024,4,64,256,4,false,3,145292.0,1212.7652832,0.00016859727753249,0.0019356890432099,0
506,local,247,0.1,1024,4,64,256,4,false,3,145280.0,1212.6623328,3.3726696745395e-05,0.001882087191358,1
507,local,248,100.0,64,16,64,256,4,false,3,173745.0,116.7567552,0.99686670829298,,0
508,local,248,100.0,64,16,64,256,4,false,3,174029.0,116.9475072,0.99684980681175,,1
509,local,249,0.1,64,16,64,256,4,false,3,145303.0,97.652688,0.00013212003104823,0.0019183738425926002,0
510,local,249,0.1,64,16,64,256,4,false,3,145360.0,97.6914432,0.00013206768468843,0.0018994710648148,1
511,local,250,100.0,1024,16,64,256,4,false,3,173483.0,1448.9172,0.98523831421531,,0
512,local,250,100.0,1024,16,64,256,4,false,3,174645.0,1458.6358752,0.98514111660108,,1
513,local,251,0.1,1024,16,64,256,4,false,3,145332.0,1213.1112768,0.00014791433902239,0.0019417943672839998,0
514,local,251,0.1,1024,16,64,256,4,false,3,145304.0,1212.863616,0.0002648902735044,0.0019266585648148,1
515,local,252,100.0,64,1,1024,256,4,false,3,4128295.0,2774.215248,0.92347397932994,0.01408286882716,0
516,local,252,100.0,64,1,1024,256,4,false,3,4145872.0,2786.0271648,0.92298601340554,0.0045906473765432,1
517,local,253,0.1,64,1,1024,256,4,false,3,145194.0,97.5796384,0.0010588380989075,0.0020066994598765,0
518,local,253,0.1,64,1,1024,256,4,false,3,145226.0,97.601472,0.00092734257190341,0.0020139155092593,1
519,local,254,100.0,1024,1,1024,256,4,false,3,4176052.0,34878.1144992,0.63305293781754,0.005333339120370401,0
520,local,254,100.0,1024,1,1024,256,4,false,3,4135168.0,34536.6695104,0.63609023232629,0.0051482762345679,1
521,local,255,0.1,1024,1,1024,256,4,false,3,145146.0,1211.5500672,0.0011265539149297,0.0020184394290123,0
522,local,255,0.1,1024,1,1024,256,4,false,3,145214.0,1212.108672,0.00093017111846194,0.0020337627314815,1
523,local,256,100.0,64,4,1024,256,4,false,3,5520443.0,3709.7437632,0.89705897045869,0.011772570601852,0
524,local,256,100.0,64,4,1024,256,4,false,3,5517855.0,3708.0080736,0.89688065961147,0.011552398533951,1
525,local,257,0.1,64,4,1024,256,4,false,3,145322.0,97.6658464,0.00013210257765151,0.0019435285493827,0
526,local,257,0.1,64,4,1024,256,4,false,3,145330.0,97.6710912,0.00013209539764503,0.0019366547067900999,1
527,local,258,100.0,1024,4,1024,256,4,false,3,5929301.0,49521.1423424,0.47325578614529,0.010505738425926,0
528,local,258,100.0,1024,4,1024,256,4,false,3,5885807.0,49157.886016,0.47704129414893,0.010495408179012,1
529,local,259,0.1,1024,4,1024,256,4,false,3,145278.0,1212.6491904,0.00013214267279205,0.0019563094135802,0
530,local,259,0.1,1024,4,1024,256,4,false,3,145343.0,1213.1843328,0.00026482030738417,0.001949075617284,1
531,local,260,100.0,64,16,1024,256,4,false,3,5932150.0,3986.895456,0.88923265214189,0.009931908564814799,0
532,local,260,100.0,64,16,1024,256,4,false,3,5897816.0,3963.79152,0.88962228925936,0.010615197530864,1
533,local,261,0.1,64,16,1024,256,4,false,3,145315.0,97.664944,0.00018576835511752,0.0019267052469136,0
534,local,261,0.1,64,16,1024,256,4,false,3,145313.0,97.6755936,0.00036940933030283,0.0019662341820988,1
535,local,262,100.0,1024,16,1024,256,4,false,3,6053570.0,50559.1273152,0.45568989717546,0.0075179170524691,0
536,local,262,100.0,1024,16,1024,256,4,false,3,6034507.0,50399.9124608,0.46044090022869,0.0074442739197531,1
537,local,263,0.1,1024,16,1024,256,4,false,3,145283.0,1212.7020288,0.00013282570514617,0.0019419648919752998,0
538,local,263,0.1,1024,16,1024,256,4,false,3,145313.0,1212.9467424,0.00015137420253319,0.0019423950617284,1
539,local,264,100.0,64,1,64,256,16,false,3,640277.0,430.266864,0.98835369996161,,0
540,local,264,100.0,64,1,64,256,16,false,3,637033.0,428.0867328,0.98837995453895,,1
541,local,265,0.1,64,1,64,256,16,false,3,145116.0,97.5273504,0.0014718197099985,0.0016575725308642,0
542,local,265,0.1,64,1,64,256,16,false,3,145146.0,97.5475008,0.0014735747189063,0.0016435952932099,1
543,local,266,100.0,1024,1,64,256,16,false,3,647522.0,5408.0663616,0.94489486244517,,0
544,local,266,100.0,1024,1,64,256,16,false,3,650437.0,5432.4033184,0.94465025148564,,1
545,local,267,0.1,1024,1,64,256,16,false,3,145099.0,1211.1522912,0.0016300081121974,0.0018970308641975,0
546,local,267,0.1,1024,1,64,256,16,false,3,145103.0,1211.1928224,0.0015076832667801,0.0018892272376543002,1
547,local,268,100.0,64,4,64,256,16,false,3,717502.0,482.1617376,0.9869346176841,0.089464797839506,0
548,local,268,100.0,64,4,64,256,16,false,3,720482.0,484.1643552,0.98687011740268,,1
549,local,268,100.0,64,4,64,256,16,false,3,766226.0,637.4998976,0.98601324178326,,2
550,local,269,0.1,64,4,64,256,16,false,3,145339.0,97.6774656,1.720076178735e-05,0.0015027611882716002,0
551,local,269,0.1,64,4,64,256,16,false,3,145359.0,97.6905792,0.00014719963021248,0.0015297013888889,1
552,local,270,100.0,1024,4,64,256,16,false,3,988509.0,8255.9712768,0.91588669147928,0.063702449074074,0
553,local,270,100.0,1024,4,64,256,16,false,3,1005574.0,8398.4906272,0.91444232683182,0.061075348765432,1
554,local,271,0.1,1024,4,64,256,16,false,3,145324.0,1213.042032,2.8211889178231e-05,0.0019325466820988,0
555,local,271,0.1,1024,4,64,256,16,false,3,145330.0,1213.087968,3.4403227848423e-05,0.0019157820216049,1
556,local,272,100.0,64,16,64,256,16,false,3,757220.0,508.8522336,0.98620257411815,0.018494732253086,0
557,local,272,100.0,64,16,64,256,16,false,3,757936.0,509.3337504,0.98614091565158,,1
558,local,272,100.0,64,16,64,256,16,false,3,719636.0,598.7379008,0.98690168493666,,2
559,local,273,0.1,64,16,64,256,16,false,3,145319.0,97.6635456,0.00015343163966819,0.0022658209876543,0
560,local,273,0.1,64,16,64,256,16,false,3,145359.0,97.6902336,0.00014444903012789,0.0022465736882716003,1
561,local,274,100.0,1024,16,64,256,16,false,3,699181.0,5839.52976,0.94050454569381,0.089464015432099,0
562,local,274,100.0,1024,16,64,256,16,false,3,703863.0,5878.6344832,0.94011681398215,0.08954696643518499,1
563,local,275,0.1,1024,16,64,256,16,false,3,145309.0,1212.9003648,0.00014587460426352,0.0020180185185185,0
564,local,275,0.1,1024,16,64,256,16,false,3,145321.0,1213.0047648,0.00014861376383624,0.0023070763888889,1
565,local,276,100.0,64,1,1024,256,16,false,3,4433460.0,2979.2863392,0.91806269269818,0.0018280933641975,0
566,local,276,100.0,64,1,1024,256,16,false,3,4407842.0,2962.0706592,0.91825482998487,0.0017816793981481,1
567,local,277,0.1,64,1,1024,256,16,false,3,145201.0,97.5847392,0.00092818950753659,0.0020119378858025,0
568,local,277,0.1,64,1,1024,256,16,false,3,145219.0,97.5965568,0.0010593395224442,0.0020082862654321,1
569,local,278,100.0,1024,1,1024,256,16,false,3,4359393.0,36409.374432,0.61657556430166,0.0022104760802469,0
570,local,278,100.0,1024,1,1024,256,16,false,3,4349309.0,36325.1621376,0.61701473905068,0.0024696041666667,1
571,local,279,0.1,1024,1,1024,256,16,false,3,145152.0,1211.6029056,0.0011258231205257,0.002009149691358,0
572,local,279,0.1,1024,1,1024,256,16,false,3,145168.0,1211.7244032,0.0009827191453371,0.0020236064814815,1
573,local,280,100.0,64,4,1024,256,16,false,3,6097334.0,4097.454768,0.8862006470858,0.010966729938272,0
574,local,280,100.0,64,4,1024,256,16,false,3,6091074.0,4093.2370752,0.88623898220426,0.010589334490740999,1
575,local,281,0.1,64,4,1024,256,16,false,3,145311.0,97.6581888,0.00013211284914438,0.0020295810185185,0
576,local,281,0.1,64,4,1024,256,16,false,3,145355.0,97.6882944,0.00013207213614985,0.0019476130401235,1
577,local,282,100.0,1024,4,1024,256,16,false,3,6007317.0,50172.709488,0.46316231872298,0.01034880787037,0
578,local,282,100.0,1024,4,1024,256,16,false,3,5976902.0,49918.6782304,0.4636632659144,0.010325157793210001,1
579,local,283,0.1,1024,4,1024,256,16,false,3,145271.0,1212.5863296,0.00044861346101843,0.001970137345679,0
580,local,283,0.1,1024,4,1024,256,16,false,3,145322.0,1213.0228224,0.00013210257765151,0.0019563368055556,1
581,local,284,100.0,64,16,1024,256,16,false,3,6072587.0,4083.2122464,0.88590594529259,0.0092682110339506,0
582,local,284,100.0,64,16,1024,256,16,false,3,6059864.0,4075.0278528,0.88603813645961,0.0097724452160494,1
583,local,285,0.1,64,16,1024,256,16,false,3,145320.0,97.6661568,0.00015480611050678,0.0019496975308642,0
584,local,285,0.1,64,16,1024,256,16,false,3,145313.0,97.6648032,0.00024561487999619,0.0019514027777778001,1
585,local,286,100.0,1024,16,1024,256,16,false,3,6029855.0,50360.9916768,0.46036508368408,0.0073353927469136,0
586,local,286,100.0,1024,16,1024,256,16,false,3,6045376.0,50490.6026944,0.4606794384578,0.0073669490740741,1
587,local,287,0.1,1024,16,1024,256,16,false,3,145276.0,1212.6341568,0.0002766371655839,0.002082087962963,0
588,local,287,0.1,1024,16,1024,256,16,false,3,145319.0,1212.9907872,0.00015962306938655,0.002787268904321,1
589,local,288,100.0,64,1,64,256,1,true,5,803.0,0.5400448,0.99998558759635,,0
590,local,288,100.0,64,1,64,256,1,true,5,806.0,0.5419008,0.99998545286275,,1
591,local,289,0.1,64,1,64,256,1,true,5,876.0,0.5892096,0.99396758125327,5.6952834934414005,0
592,local,289,0.1,64,1,64,256,1,true,5,875.0,0.588576,0.99397680688915,,1
593,local,289,0.1,64,1,64,256,1,true,5,17655.0,14.689376,0.87854082508723,,2
594,local,290,100.0,1024,1,64,256,1,true,5,863.0,7.207776,0.99992656412937,,0
595,local,290,100.0,1024,1,64,256,1,true,5,884.0,7.3832448,0.99992477511793,,1
596,local,291,0.1,1024,1,64,256,1,true,5,839.0,7.0125696,0.99422046460611,8.9095428148148,0
597,local,291,0.1,1024,1,64,256,1,true,5,846.0,7.0710336,0.99417383958349,8.7643270775463,1
598,local,292,100.0,64,4,64,256,1,true,5,4211.0,2.8305472,0.99992431955381,,0
599,local,292,100.0,64,4,64,256,1,true,5,4249.0,2.8559328,0.999923293208,,1
600,local,293,0.1,64,4,64,256,1,true,5,3103.0,2.0855136,0.97864808350862,5.997174100694401,0
601,local,293,0.1,64,4,64,256,1,true,5,3119.0,2.0964768,0.97853310835361,6.030600837577199,1
602,local,294,100.0,1024,4,64,256,1,true,5,4042.0,33.7663008,0.99965597566375,,0
603,local,294,100.0,1024,4,64,256,1,true,5,4060.0,33.9125376,0.99965457940136,,1
604,local,295,0.1,1024,4,64,256,1,true,5,2838.0,23.7044256,0.98046739543255,7.8353052345679,0
605,local,295,0.1,1024,4,64,256,1,true,5,2842.0,23.7215232,0.980445251658,4.6119856593364,1
606,local,296,100.0,64,16,64,256,1,true,5,10231.0,6.8758528,0.99981590213088,,0
607,local,296,100.0,64,16,64,256,1,true,5,10189.0,6.8472192,0.99981609349238,,1
608,local,297,0.1,64,16,64,256,1,true,5,4598.0,3.0903168,0.96836143265245,6.9520180146605,0
609,local,297,0.1,64,16,64,256,1,true,5,4542.0,3.0525408,0.96874810790579,7.1044911820988,1
610,local,298,100.0,1024,16,64,256,1,true,5,9980.0,83.3597184,0.99915047042289,,0
611,local,298,100.0,1024,16,64,256,1,true,5,10288.0,85.9287168,0.99912452609627,,1
612,local,299,0.1,1024,16,64,256,1,true,5,4480.0,37.3970976,0.96916409001102,4.98464234375,0
613,local,299,0.1,1024,16,64,256,1,true,5,4518.0,37.7249376,0.9689077457462,7.1153151975309,1
614,local,300,100.0,64,1,1024,256,1,true,5,21196.0,14.2444,0.99961981208791,,0
615,local,300,100.0,64,1,1024,256,1,true,5,21590.0,14.50848,0.99961022471877,,1
616,local,301,0.1,64,1,1024,256,1,true,5,6455.0,4.3385568,0.95558636252619,4.75453075,0
617,local,301,0.1,64,1,1024,256,1,true,5,6096.0,4.0975584,0.95805354813498,4.9338276033951,1
618,local,302,100.0,1024,1,1024,256,1,true,5,20680.0,172.7236128,0.9982393774156,2.1312676689814998,0
619,local,302,100.0,1024,1,1024,256,1,true,5,20401.0,170.3919648,0.99824226435246,,1
620,local,302,100.0,1024,1,1024,256,1,true,5,808973.0,6885.9858368,0.93115568476616,,2
621,local,303,0.1,1024,1,1024,256,1,true,5,6069.0,50.665536,0.9582394943325,6.4139462021605,0
622,local,303,0.1,1024,1,1024,256,1,true,5,6241.0,52.1063328,0.95705943542129,6.426736416666699,1
623,local,304,100.0,64,4,1024,256,1,true,5,74984.0,50.3896672,0.9986501990457,,0
624,local,304,100.0,64,4,1024,256,1,true,5,74289.0,49.9227648,0.998661135654,,1
625,local,305,0.1,64,4,1024,256,1,true,5,6679.0,4.4892576,0.95403375367729,4.9855544467593,0
626,local,305,0.1,64,4,1024,256,1,true,5,6590.0,4.4297056,0.95466950584067,4.7598104976852,1
627,local,306,100.0,1024,4,1024,256,1,true,5,73526.0,614.0887008,0.99373210305476,,0
628,local,306,100.0,1024,4,1024,256,1,true,5,74714.0,624.0142176,0.99363155113685,,1
629,local,307,0.1,1024,4,1024,256,1,true,5,7061.0,58.9417728,0.95141893156325,5.2650293310185,0
630,local,307,0.1,1024,4,1024,256,1,true,5,6667.0,55.6586688,0.95413141948231,6.164514818287,1
631,local,308,100.0,64,16,1024,256,1,true,5,119507.0,91.6358656,0.99784955297554,,0
632,local,308,100.0,64,16,1024,256,1,true,5,117662.0,88.6951008,0.997874878254,,1
633,local,309,0.1,64,16,1024,256,1,true,5,4725.0,3.185184,0.96747736408299,4.8035696751543,0
634,local,309,0.1,64,16,1024,256,1,true,5,4762.0,3.30424,0.96709468974085,5.9038184911265,1
635,local,310,100.0,1024,16,1024,256,1,true,5,135038.0,1127.8331328,0.98847917438929,,0
636,local,310,100.0,1024,16,1024,256,1,true,5,137605.0,1149.2696064,0.98825988327463,,1
637,local,311,0.1,1024,16,1024,256,1,true,5,4881.0,40.739392,0.9664087470197,5.8728585,0
638,local,311,0.1,1024,16,1024,256,1,true,5,5010.0,41.826912,0.9655242412732,6.7192340698301996,1
639,local,312,100.0,64,1,64,256,4,true,5,3225.0,2.1676032,0.99994198233414,,0
640,local,312,100.0,64,1,64,256,4,true,5,3231.0,2.1716448,0.99994179480925,,1
641,local,313,0.1,64,1,64,256,4,true,5,3354.0,2.2546176,0.97691917134947,6.8258850609568,0
642,local,313,0.1,64,1,64,256,4,true,5,3351.0,2.2525696,0.9769472372179,4.2036879517746994,1
643,local,314,100.0,1024,1,64,256,4,true,5,3562.0,29.7531648,0.99969682640805,,0
644,local,314,100.0,1024,1,64,256,4,true,5,3540.0,29.5727616,0.99969874821238,,1
645,local,315,0.1,1024,1,64,256,4,true,5,3378.0,28.2046464,0.97675213839871,5.378935931713,0
646,local,315,0.1,1024,1,64,256,4,true,5,3423.0,28.5807072,0.97644409946436,6.9721898954475,1
647,local,316,100.0,64,4,64,256,4,true,5,10506.0,7.0605792,0.99981158579646,,0
648,local,316,100.0,64,4,64,256,4,true,5,9942.0,6.6812352,0.99982086118113,,1
649,local,317,0.1,64,4,64,256,4,true,5,10140.0,6.8149344,0.93023295814184,3.9267177160494002,0
650,local,317,0.1,64,4,64,256,4,true,5,10106.0,6.7926016,0.93048080891457,4.3385516392747,1
651,local,318,100.0,1024,4,64,256,4,true,5,10503.0,87.7227264,0.99910607855603,,0
652,local,318,100.0,1024,4,64,256,4,true,5,10652.0,88.965504,0.99909354324779,,1
653,local,319,0.1,1024,4,64,256,4,true,5,9138.0,76.2867552,0.93711909622807,4.379372813271599,0
654,local,319,0.1,1024,4,64,256,4,true,5,9035.0,75.427488,0.93783984215914,3.6033766057099,1
655,local,320,100.0,64,16,64,256,4,true,5,12457.0,8.3714496,0.99977648832268,,0
656,local,320,100.0,64,16,64,256,4,true,5,11885.0,7.9872672,0.99978572743686,,1
657,local,321,0.1,64,16,64,256,4,true,5,9464.0,6.3602112,0.93488948390967,1.967536474537,0
658,local,321,0.1,64,16,64,256,4,true,5,9655.0,6.4894144,0.9335857752098,4.1428426450617,1
659,local,322,100.0,1024,16,64,256,4,true,5,12390.0,103.4838624,0.99894541450175,,0
660,local,322,100.0,1024,16,64,256,4,true,5,12480.0,104.23896,0.99893782940871,,1
661,local,323,0.1,1024,16,64,256,4,true,5,9140.0,76.3070848,0.93711310133976,1.5322901284722,0
662,local,323,0.1,1024,16,64,256,4,true,5,9352.0,78.0827328,0.93564988606215,1.7419716701388999,1
663,local,324,100.0,64,1,1024,256,4,true,5,83888.0,56.3727648,0.99849403979555,,0
664,local,324,100.0,64,1,1024,256,4,true,5,82534.0,55.463136,0.99851307670582,,1
665,local,325,0.1,64,1,1024,256,4,true,5,26419.0,17.7554016,0.8182207247034,1.6270818553241,0
666,local,325,0.1,64,1,1024,256,4,true,5,25638.0,17.2307872,0.82362940195587,1.9628132858796001,1
667,local,326,100.0,1024,1,1024,256,4,true,5,82140.0,686.0361696,0.99299899015636,0.65515651774691,0
668,local,326,100.0,1024,1,1024,256,4,true,5,81716.0,682.4822496,0.99303532339431,,1
669,local,326,100.0,1024,1,1024,256,4,true,5,805740.0,6858.4572576,0.93143124362721,,2
670,local,327,0.1,1024,1,1024,256,4,true,5,26214.0,218.8117504,0.81958945581251,1.6389382835647999,0
671,local,327,0.1,1024,1,1024,256,4,true,5,27353.0,228.3253824,0.81177334382948,1.8335966975309,1
672,local,328,100.0,64,4,1024,256,4,true,5,217253.0,146.6787648,0.99609543546691,,0
673,local,328,100.0,64,4,1024,256,4,true,5,218431.0,147.5795424,0.99605531528574,,1
674,local,329,0.1,64,4,1024,256,4,true,5,17785.0,11.952768,0.87761613884571,2.2598229656636,0
675,local,329,0.1,64,4,1024,256,4,true,5,17091.0,11.4865344,0.8824156273735,2.5564388337191,1
676,local,330,100.0,1024,4,1024,256,4,true,5,209514.0,1749.8523648,0.98210883811,0.21758800154321,0
677,local,330,100.0,1024,4,1024,256,4,true,5,208931.0,1744.9768512,0.98215594702737,,1
678,local,330,100.0,1024,4,1024,256,4,true,5,799145.0,6802.3281984,0.93199317135092,,2
679,local,331,0.1,1024,4,1024,256,4,true,5,17305.0,144.4747648,0.88093563887757,2.1285247843364004,0
680,local,331,0.1,1024,4,1024,256,4,true,5,17668.0,147.4755456,0.87842454560155,2.5421500814043,1
681,local,332,100.0,64,16,1024,256,4,true,5,261449.0,177.5239008,0.99528988934217,,0
682,local,332,100.0,64,16,1024,256,4,true,5,257818.0,174.8620416,0.99533253534498,,1
683,local,333,0.1,64,16,1024,256,4,true,5,9694.0,6.5355264,0.93330769611782,2.2375878221451004,0
684,local,333,0.1,64,16,1024,256,4,true,5,9596.0,6.4618944,0.93397780248449,2.2448709737653996,1
685,local,334,100.0,1024,16,1024,256,4,true,5,254821.0,2128.2562752,0.97820775554408,0.35026310725309,0
686,local,334,100.0,1024,16,1024,256,4,true,5,261985.0,2188.0925088,0.97759703016977,,1
687,local,334,100.0,1024,16,1024,256,4,true,5,802971.0,6834.8936928,0.93166636018981,,2
688,local,335,0.1,1024,16,1024,256,4,true,5,9914.0,82.7515072,0.93178254356952,3.2871575104167,0
689,local,335,0.1,1024,16,1024,256,4,true,5,9880.0,82.4637696,0.93202269762732,4.7335386442901,1
690,local,336,100.0,64,1,64,256,16,true,5,13110.0,8.8101984,0.9997642923601,,0
691,local,336,100.0,64,1,64,256,16,true,5,13107.0,8.8083328,0.99976384688841,,1
692,local,337,0.1,64,1,64,256,16,true,5,13443.0,9.0346944,0.9075112057489,2.5628862326389004,0
693,local,337,0.1,64,1,64,256,16,true,5,13451.0,9.0402624,0.90746519178911,2.761284025463,1
694,local,338,100.0,1024,1,64,256,16,true,5,14035.0,117.221232,0.99880572886635,,0
695,local,338,100.0,1024,1,64,256,16,true,5,13926.0,116.3100288,0.99881506046484,,1
696,local,339,0.1,1024,1,64,256,16,true,5,13835.0,115.4884768,0.90479771828844,2.7905185065586,0
697,local,339,0.1,1024,1,64,256,16,true,5,13853.0,115.6359456,0.90469415610862,2.7678963414352,1
698,local,340,100.0,64,4,64,256,16,true,5,19741.0,13.2660864,0.99964458542059,,0
699,local,340,100.0,64,4,64,256,16,true,5,19480.0,13.0909792,0.99964881558516,,1
700,local,341,0.1,64,4,64,256,16,true,5,22753.0,15.2911872,0.84343509060445,1.1903509320988002,0
701,local,341,0.1,64,4,64,256,16,true,5,22491.0,15.1166592,0.84527750261406,2.052113288966,1
702,local,342,100.0,1024,4,64,256,16,true,5,21580.0,180.2369952,0.99816305379128,,0
703,local,342,100.0,1024,4,64,256,16,true,5,20687.0,172.782912,0.99823940227862,,1
704,local,343,0.1,1024,4,64,256,16,true,5,18946.0,158.1262528,0.86961285132381,1.8685111134259,0
705,local,343,0.1,1024,4,64,256,16,true,5,18928.0,157.9885248,0.86978194946643,1.9006573491512,1
706,local,344,100.0,64,16,64,256,16,true,5,22462.0,15.1005984,0.99959663918698,,0
707,local,344,100.0,64,16,64,256,16,true,5,22926.0,15.433936,0.99958635338077,,1
708,local,345,0.1,64,16,64,256,16,true,5,24614.0,16.5412512,0.83064153789098,0.7001794197530901,0
709,local,345,0.1,64,16,64,256,16,true,5,24497.0,16.4638368,0.83151139246078,1.4195693452932001,1
710,local,346,100.0,1024,16,64,256,16,true,5,24188.0,202.0191648,0.99794114186764,,0
711,local,346,100.0,1024,16,64,256,16,true,5,24026.0,200.6687232,0.99795515864884,,1
712,local,347,0.1,1024,16,64,256,16,true,5,23587.0,196.9552512,0.83767379092168,0.6665539949845699,0
713,local,347,0.1,1024,16,64,256,16,true,5,24132.0,201.5151264,0.83398275188359,0.86569541820988,1
714,local,348,100.0,64,1,1024,256,16,true,5,272112.0,182.85936,0.99510295684283,,0
715,local,348,100.0,64,1,1024,256,16,true,5,270716.0,181.9214752,0.99510570352018,,1
716,local,349,0.1,64,1,1024,256,16,true,5,106966.0,71.888016,0.26403857374035,0.48346852083333,0
717,local,349,0.1,64,1,1024,256,16,true,5,108415.0,72.8617728,0.25417301860729,0.45740091589506,1
718,local,350,100.0,1024,1,1024,256,16,true,5,273110.0,2281.0077504,0.97663409848886,,0
719,local,350,100.0,1024,1,1024,256,16,true,5,272546.0,2276.2915296,0.97668173714527,,1
720,local,351,0.1,1024,1,1024,256,16,true,5,108787.0,908.0623968,0.25131396300326,0.48957301736111003,0
721,local,351,0.1,1024,1,1024,256,16,true,5,108309.0,904.0923648,0.25482359578391,0.49718948186727996,1
722,local,352,100.0,64,4,1024,256,16,true,5,269396.0,181.0449696,0.99514216453063,,0
723,local,352,100.0,64,4,1024,256,16,true,5,271215.0,182.2598464,0.99510249898917,,1
724,local,353,0.1,64,4,1024,256,16,true,5,54916.0,36.9082656,0.62212377932644,1.002042849537,0
725,local,353,0.1,64,4,1024,256,16,true,5,53413.0,35.8970688,0.63258176085054,0.7474688306327201,1
726,local,354,100.0,1024,4,1024,256,16,true,5,265603.0,2218.3031424,0.9772832284626,0.25030070717593,0
727,local,354,100.0,1024,4,1024,256,16,true,5,267892.0,2237.4174528,0.97708705873695,,1
728,local,354,100.0,1024,4,1024,256,16,true,5,805404.0,6855.5996992,0.93147203105256,,2
729,local,355,0.1,1024,4,1024,256,16,true,5,57915.0,483.4199424,0.60146941539232,0.67004817746914,0
730,local,355,0.1,1024,4,1024,256,16,true,5,54613.0,455.9184576,0.62428081694654,0.80426113233025,1
731,local,356,100.0,64,16,1024,256,16,true,5,269106.0,180.940128,0.99515716940688,,0
732,local,356,100.0,64,16,1024,256,16,true,5,271179.0,182.3539264,0.99509606236521,,1
733,local,357,0.1,64,16,1024,256,16,true,5,27370.0,18.4073952,0.81168020718088,0.81134105285494,0
734,local,357,0.1,64,16,1024,256,16,true,5,27657.0,18.588048,0.80973241901575,1.3105193545525,1
735,local,358,100.0,1024,16,1024,256,16,true,5,270465.0,2258.9206336,0.97686107971989,0.20872770447531,0
736,local,358,100.0,1024,16,1024,256,16,true,5,270594.0,2259.9982848,0.97685442613126,,1
737,local,358,100.0,1024,16,1024,256,16,true,5,801537.0,6822.6770976,0.93178779991377,,2
738,local,359,0.1,1024,16,1024,256,16,true,5,27905.0,232.6661472,0.80800197603439,1.9381981423611,0
739,local,359,0.1,1024,16,1024,256,16,true,5,28561.0,238.4983968,0.80353349695682,0.73117567091049,1
740,local,360,100.0,64,1,64,256,1,false,5,803.0,0.53976,0.9999855938469,,0
741,local,360,100.0,64,1,64,256,1,false,5,803.0,0.5400448,0.99998550510006,,1
742,local,361,0.1,64,1,64,256,1,false,5,854.0,0.5739936,0.9941237305641,5.837764657793199,0
743,local,361,0.1,64,1,64,256,1,false,5,876.0,0.5893152,0.99396738203094,5.5534921045525,1
744,local,362,100.0,1024,1,64,256,1,false,5,875.0,7.3124608,0.99992547784291,,0
745,local,362,100.0,1024,1,64,256,1,false,5,862.0,7.2061056,0.99992658592088,,1
746,local,363,0.1,1024,1,64,256,1,false,5,857.0,7.1626752,0.99409837464448,8.8620294293981,0
747,local,363,0.1,1024,1,64,256,1,false,5,843.0,7.0418016,0.99419689546981,,1
748,local,363,0.1,1024,1,64,256,1,false,5,17653.0,150.2691456,0.87851976020214,,2
749,local,364,100.0,64,4,64,256,1,false,5,3958.0,2.6600544,0.99992898251103,,0
750,local,364,100.0,64,4,64,256,1,false,5,3902.0,2.6224896,0.99992963132862,,1
751,local,365,0.1,64,4,64,256,1,false,5,3167.0,2.1283968,0.97820815580584,5.9390829567901,0
752,local,365,0.1,64,4,64,256,1,false,5,3100.0,2.0834976,0.9786763856257,7.5753150081019,1
753,local,366,100.0,1024,4,64,256,1,false,5,4640.0,38.7552352,0.99960510799947,,0
754,local,366,100.0,1024,4,64,256,1,false,5,4600.0,38.4217824,0.99960857564776,,1
755,local,367,0.1,1024,4,64,256,1,false,5,2789.0,23.2925952,0.98080390321781,7.9126162619599,0
756,local,367,0.1,1024,4,64,256,1,false,5,2751.0,22.97112,0.98107232297658,8.015883123071,1
757,local,368,100.0,64,16,64,256,1,false,5,7948.0,5.3412576,0.99985715886006,,0
758,local,368,100.0,64,16,64,256,1,false,5,7944.0,5.3388544,0.99985696748395,,1
759,local,369,0.1,64,16,64,256,1,false,5,4128.0,2.7744576,0.97159603804533,6.1049232102623,0
