index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
540,local,288,100.0,64,1,256,256,16,false,true,6104213.0,4102.0324,0.88623291370656,0.0005261759259259299,0
541,local,288,100.0,64,1,256,256,16,false,true,6098944.0,4098.4914912,0.88605244770224,0.0005315019290123501,1
542,local,289,0.1,64,1,256,256,16,false,true,145175.0,97.5670656,0.0012795676437244,0.0012553287037037001,0
543,local,289,0.1,64,1,256,256,16,false,true,145188.0,97.575952,0.0011028642823333,0.0012546188271605,1
544,local,290,100.0,256,1,256,256,16,false,true,6193203.0,13674.5679904,0.85691880152851,0.0006427395833333299,0
545,local,290,100.0,256,1,256,256,16,false,true,6171492.0,13626.6336768,0.85544177063157,0.00065054359567901,1
546,local,291,0.1,256,1,256,256,16,false,true,145163.0,320.3838432,0.0012363848025809,0.0012644753086420001,0
547,local,291,0.1,256,1,256,256,16,false,true,145188.0,320.4400512,0.0012794549796938,0.001256630787037,1
548,local,292,100.0,1024,1,256,256,16,false,true,6127487.0,51176.3926624,0.47825859241974,0.0009330497685185199,0
549,local,292,100.0,1024,1,256,256,16,false,true,6106955.0,51004.9077504,0.4800283271261,0.0009336932870370401,1
550,local,293,0.1,1024,1,256,256,16,false,true,145280.0,1212.6744672,0.00029795511956399,0.001266149691358,0
551,local,293,0.1,1024,1,256,256,16,false,true,145269.0,1212.5812864,0.0004513703493717,0.0012697233796296,1
552,local,294,100.0,64,4,256,256,16,false,true,,,1.0,,0
553,local,294,100.0,64,4,256,256,16,false,true,,,1.0,,1
554,local,295,0.1,64,4,256,256,16,false,true,,,1.0,,0
555,local,295,0.1,64,4,256,256,16,false,true,,,1.0,,1
556,local,296,100.0,256,4,256,256,16,false,true,,,1.0,,0
557,local,296,100.0,256,4,256,256,16,false,true,,,1.0,,1
558,local,297,0.1,256,4,256,256,16,false,true,,0.0002848,1.0,,0
559,local,297,0.1,256,4,256,256,16,false,true,,,0.99999931209069,,1
560,local,298,100.0,1024,4,256,256,16,false,true,,,1.0,,0
561,local,298,100.0,1024,4,256,256,16,false,true,,,1.0,,1
562,local,299,0.1,1024,4,256,256,16,false,true,,,1.0,,0
563,local,299,0.1,1024,4,256,256,16,false,true,,,1.0,,1
564,local,300,100.0,64,16,256,256,16,false,true,,,1.0,,0
565,local,300,100.0,64,16,256,256,16,false,true,,,1.0,,1
566,local,301,0.1,64,16,256,256,16,false,true,,0.0002848,1.0,,0
567,local,301,0.1,64,16,256,256,16,false,true,,,0.99999931202633,,1
568,local,302,100.0,256,16,256,256,16,false,true,,,1.0,,0
569,local,302,100.0,256,16,256,256,16,false,true,,,1.0,,1
570,local,303,0.1,256,16,256,256,16,false,true,,,1.0,,0
571,local,303,0.1,256,16,256,256,16,false,true,,,1.0,,1
572,local,304,100.0,1024,16,256,256,16,false,true,,,1.0,,0
573,local,304,100.0,1024,16,256,256,16,false,true,,,1.0,,1
574,local,305,0.1,1024,16,256,256,16,false,true,,0.0002848,1.0,,0
575,local,305,0.1,1024,16,256,256,16,false,true,,,0.99999931199604,,1
576,local,306,100.0,64,1,1024,256,16,false,true,5292063.0,3556.2674016,0.90176244921285,0.00070807214506173,0
577,local,306,100.0,64,1,1024,256,16,false,true,5281620.0,3549.2493312,0.90186503497863,0.0007278923611111099,1
578,local,307,0.1,64,1,1024,256,16,false,true,145217.0,97.5954912,0.00086209802873338,0.0018589182098765,0
579,local,307,0.1,64,1,1024,256,16,false,true,145233.0,97.60632,0.00070801063460868,0.0018588923611111,1
580,local,308,100.0,256,1,1024,256,16,false,true,5304915.0,11713.1971104,0.87232833858355,0.00082859683641975,0
581,local,308,100.0,256,1,1024,256,16,false,true,5341793.0,11794.6636896,0.87118372746055,0.00084256134259259,1
582,local,309,0.1,256,1,1024,256,16,false,true,145232.0,320.5383552,0.0008393278772435,0.0018280771604937999,0
583,local,309,0.1,256,1,1024,256,16,false,true,145238.0,320.5527712,0.00083860297962035,0.001937512345679,1
584,local,310,100.0,1024,1,1024,256,16,false,true,5134853.0,42885.9335488,0.54487536803106,0.0011727322530864,0
585,local,310,100.0,1024,1,1024,256,16,false,true,5143620.0,42959.1564928,0.54709131101857,0.0011707781635802,1
586,local,311,0.1,1024,1,1024,256,16,false,true,145255.0,1212.4533312,0.00041771036912663,0.00190428125,0
587,local,311,0.1,1024,1,1024,256,16,false,true,145304.0,1212.8699808,0.00030203373971438,0.0019300331790123,1
588,local,312,100.0,64,4,1024,256,16,false,true,,,1.0,,0
589,local,312,100.0,64,4,1024,256,16,false,true,,,1.0,,1
590,local,313,0.1,64,4,1024,256,16,false,true,,0.0002848,1.0,,0
591,local,313,0.1,64,4,1024,256,16,false,true,,,0.99999931215126,,1
592,local,314,100.0,256,4,1024,256,16,false,true,,,1.0,,0
593,local,314,100.0,256,4,1024,256,16,false,true,,,1.0,,1
594,local,315,0.1,256,4,1024,256,16,false,true,,,1.0,,0
595,local,315,0.1,256,4,1024,256,16,false,true,,,1.0,,1
596,local,316,100.0,1024,4,1024,256,16,false,true,,,1.0,,0
597,local,316,100.0,1024,4,1024,256,16,false,true,,,1.0,,1
598,local,317,0.1,1024,4,1024,256,16,false,true,,0.0002848,1.0,,0
599,local,317,0.1,1024,4,1024,256,16,false,true,,,0.99999931203012,,1
600,local,318,100.0,64,16,1024,256,16,false,true,,,1.0,,0
601,local,318,100.0,64,16,1024,256,16,false,true,,,1.0,,1
602,local,319,0.1,64,16,1024,256,16,false,true,,,1.0,,0
603,local,319,0.1,64,16,1024,256,16,false,true,,,1.0,,1
604,local,320,100.0,256,16,1024,256,16,false,true,,,1.0,,0
605,local,320,100.0,256,16,1024,256,16,false,true,,,1.0,,1
606,local,321,0.1,256,16,1024,256,16,false,true,,0.0002848,1.0,,0
607,local,321,0.1,256,16,1024,256,16,false,true,,,0.99999931206419,,1
608,local,322,100.0,1024,16,1024,256,16,false,true,,,1.0,,0
609,local,322,100.0,1024,16,1024,256,16,false,true,,,1.0,,1
610,local,323,0.1,1024,16,1024,256,16,false,true,,,1.0,,0
611,local,323,0.1,1024,16,1024,256,16,false,true,,,1.0,,1
612,local,324,100.0,64,1,64,256,1,true,false,3657232.0,2457.6586688,0.93125125240683,0.00067646875,0
613,local,324,100.0,64,1,64,256,1,true,false,3677679.0,2471.3993312,0.93073762060175,0.00067751543209877,1
614,local,325,0.1,64,1,64,256,1,true,false,145130.0,97.53696,0.0014558724776803,0.00075312885802469,0
615,local,325,0.1,64,1,64,256,1,true,false,145162.0,97.5584032,0.0014521206051168,0.0007916485339506201,1
616,local,326,100.0,256,1,64,256,1,true,false,3753048.0,8286.7169184,0.91547244386375,0.00078963927469136,0
617,local,326,100.0,256,1,64,256,1,true,false,3776404.0,8338.2883392,0.91472998549068,0.00077388194444444,1
618,local,327,0.1,256,1,64,256,1,true,false,145128.0,320.3086624,0.0014696330871101,0.0010896724537037001,0
619,local,327,0.1,256,1,64,256,1,true,false,145148.0,320.3516064,0.0014694308844653,0.001060681712963,1
620,local,328,100.0,1024,1,64,256,1,true,false,3820014.0,31904.5297152,0.67497594618357,0.0010643468364198,0
621,local,328,100.0,1024,1,64,256,1,true,false,3827404.0,31966.2342336,0.67433509347952,0.0010614957561728,1
622,local,329,0.1,1024,1,64,256,1,true,false,145111.0,1211.25168,0.0015041598345287,0.0012582399691358,0
623,local,329,0.1,1024,1,64,256,1,true,false,145128.0,1211.404128,0.0015101686985717,0.0012624984567900998,1
624,local,330,100.0,64,4,64,256,1,true,false,7396266.0,4970.2925376,0.85847868798718,0.0060716458333333004,0
625,local,330,100.0,64,4,64,256,1,true,false,7375003.0,4956.0041568,0.85870260358564,0.0060784575617284,1
626,local,331,0.1,64,4,64,256,1,true,false,145334.0,97.6737856,1.3073154621068e-05,0.0009453719135802499,0
627,local,331,0.1,64,4,64,256,1,true,false,145365.0,97.6949472,1.4446095426779e-05,0.00094710223765432,1
628,local,332,100.0,256,4,64,256,1,true,false,7870519.0,17378.078096,0.80837816257902,0.0063114984567901,0
629,local,332,100.0,256,4,64,256,1,true,false,7851252.0,17335.5379296,0.8094660663218,0.0062965297067901,1
630,local,333,0.1,256,4,64,256,1,true,false,145335.0,320.7656544,1.376121539054e-06,0.00065190586419753,0
631,local,333,0.1,256,4,64,256,1,true,false,145336.0,320.7690912,3.2337610154309e-05,0.0006992064043209901,1
632,local,334,100.0,1024,4,64,256,1,true,false,7312740.0,61075.5474592,0.37772364366923,0.0062505212191358,0
633,local,334,100.0,1024,4,64,256,1,true,false,7321777.0,61151.0206688,0.37700774770023,0.0062553348765432,1
634,local,335,0.1,1024,4,64,256,1,true,false,145315.0,1212.9637312,4.8168794465786e-05,0.001093569058642,0
635,local,335,0.1,1024,4,64,256,1,true,false,145337.0,1213.1342208,4.1969627750049e-05,0.0011021859567901,1
636,local,342,100.0,64,1,256,256,1,true,false,6368854.0,4279.870848,0.8810534840607,0.00047720949074074,0
637,local,342,100.0,64,1,256,256,1,true,false,6379277.0,4286.8753248,0.88089625026611,0.00047713194444444,1
638,local,343,0.1,64,1,256,256,1,true,false,145143.0,97.5455616,0.0014557442733387,0.0012475289351852,0
639,local,343,0.1,64,1,256,256,1,true,false,145148.0,97.5486432,0.001468063092316,0.0012742426697531,1
640,local,344,100.0,256,1,256,256,1,true,false,6122408.0,13518.260896,0.85731589078297,0.0006358726851851899,0
641,local,344,100.0,256,1,256,256,1,true,false,6139454.0,13555.8904352,0.8541203184235,0.00063587422839506,1
642,local,345,0.1,256,1,256,256,1,true,false,145149.0,320.3546496,0.0014117219705767,0.0012582642746914,0
643,local,345,0.1,256,1,256,256,1,true,false,145172.0,320.4041248,0.0014355403189417,0.0012608888888889001,1
644,local,346,100.0,1024,1,256,256,1,true,false,5857170.0,48918.739776,0.50155993914154,0.00091571682098765,0
645,local,346,100.0,1024,1,256,256,1,true,false,5874758.0,49065.616608,0.50015858174311,0.00091803472222222,1
646,local,347,0.1,1024,1,256,256,1,true,false,145106.0,1211.216208,0.0014444393215057,0.0012557118055556,0
647,local,347,0.1,1024,1,256,256,1,true,false,145130.0,1211.4148416,0.0013693012297563,0.0012789486882716,1
648,local,348,100.0,64,4,256,256,1,true,false,22598234.0,15186.0165536,0.55158371991391,0.00048586188271604997,0
649,local,348,100.0,64,4,256,256,1,true,false,22661246.0,15228.3601984,0.55029793097961,0.00043689158950617,1
650,local,349,0.1,64,4,256,256,1,true,false,145339.0,97.6768704,6.7424017260564e-05,0.0019250050154321,0
651,local,349,0.1,64,4,256,256,1,true,false,145339.0,97.677616,0.00014378016631722,0.0019385860339506,1
652,local,350,100.0,256,4,256,256,1,true,false,22375969.0,49406.035616,0.29036484426904,0.0006566087962963001,0
653,local,350,100.0,256,4,256,256,1,true,false,22378479.0,49411.5771296,0.29139602454716,0.0006424101080246899,1
654,local,351,0.1,256,4,256,256,1,true,false,145323.0,320.7379104,0.00017544004491266,0.0019292523148148,0
655,local,351,0.1,256,4,256,256,1,true,false,145321.0,320.7344256,0.00014035898875475,0.0018863356481481001,1
656,local,352,100.0,1024,4,256,256,1,true,false,11308666.0,94449.2340352,0.00029843417135711,0.0006320740740740701,0
657,local,352,100.0,1024,4,256,256,1,true,false,11311107.0,94469.6020288,0.00030990011280541,0.00063213773148148,1
658,local,353,0.1,1024,4,256,256,1,true,false,145343.0,1213.1843328,0.00022290101543798,0.0019197013888889,0
659,local,353,0.1,1024,4,256,256,1,true,false,145323.0,1213.0209184,,0.0020842978395062,1
660,local,360,100.0,64,1,1024,256,1,true,false,5354749.0,3598.3928032,0.90079043887127,0.00064215779320988,0
661,local,360,100.0,64,1,1024,256,1,true,false,5372200.0,3610.1196576,0.90062602156498,0.00075729089506173,1
662,local,361,0.1,64,1,1024,256,1,true,false,145227.0,97.6019424,0.00092802604251585,0.0019682430555555998,0
663,local,361,0.1,64,1,1024,256,1,true,false,145264.0,97.6266624,0.00079515751822812,0.001871043595679,1
664,local,362,100.0,256,1,1024,256,1,true,false,5332436.0,11774.0024544,0.87191640956128,0.00078338811728395,0
665,local,362,100.0,256,1,1024,256,1,true,false,5349265.0,11811.1589856,0.87170283088383,0.00080704861111111,1
666,local,363,0.1,256,1,1024,256,1,true,false,145208.0,320.4827616,0.00079615259430832,0.0018919205246914,0
667,local,363,0.1,256,1,1024,256,1,true,false,145236.0,320.5454688,0.00090872381743801,0.0019640023148148,1
668,local,364,100.0,1024,1,1024,256,1,true,false,5295648.0,44228.9118592,0.5336499059321,0.0011114413580247,0
669,local,364,100.0,1024,1,1024,256,1,true,false,5290082.0,44182.444752,0.53753502723876,0.0011154409722222,1
670,local,365,0.1,1024,1,1024,256,1,true,false,145162.0,1211.6795232,0.0010638824967244,0.0019737962962963,0
671,local,365,0.1,1024,1,1024,256,1,true,false,145267.0,1212.553664,0.00077314623744673,0.0019731639660493998,1
672,local,366,100.0,64,4,1024,256,1,true,false,21279742.0,14299.9897664,0.57921301766461,0.00065299151234568,0
673,local,366,100.0,64,4,1024,256,1,true,false,21213039.0,14255.1651584,0.58058156157297,0.00064876195987654,1
674,local,367,0.1,64,4,1024,256,1,true,false,145317.0,97.6626048,0.00016306411928868,0.0019632372685185,0
675,local,367,0.1,64,4,1024,256,1,true,false,145365.0,97.6946784,6.1221232899311e-05,0.0019026682098765,1
676,local,368,100.0,256,4,1024,256,1,true,false,21003456.0,46375.534064,0.36025334075484,0.0007479247685185199,0
677,local,368,100.0,256,4,1024,256,1,true,false,20896207.0,46138.7270624,0.35744547552575,0.00074844714506173,1
678,local,369,0.1,256,4,1024,256,1,true,false,145343.0,320.7806208,0.00013277161081549,0.0019714398148148,0
679,local,369,0.1,256,4,1024,256,1,true,false,145337.0,320.7686016,0.00012383457901743,0.0020036994598765,1
680,local,370,100.0,1024,4,1024,256,1,true,false,11143936.0,93073.3973216,0.00034798744123521,0.00089565354938272,0
681,local,370,100.0,1024,4,1024,256,1,true,false,11118270.0,92859.0233248,0.00028517885154067,0.00090308757716049,1
682,local,371,0.1,1024,4,1024,256,1,true,false,145328.0,1213.069296,0.00013897603557789,0.0021004764660494,0
683,local,371,0.1,1024,4,1024,256,1,true,false,145317.0,1212.9765888,0.0002146562026355,0.0020564729938272,1
684,local,378,100.0,64,1,64,256,4,true,false,3632915.0,2441.3195328,0.93200902780236,0.00069752160493827,0
685,local,378,100.0,64,1,64,256,4,true,false,3635174.0,2442.8380192,0.93195606007048,0.00070922222222222,1
686,local,379,0.1,64,1,64,256,4,true,false,145138.0,97.542,0.001497703223605,0.0007757087191358,0
687,local,379,0.1,64,1,64,256,4,true,false,145142.0,97.5444096,0.0015052201143637,0.00078078935185185,1
688,local,380,100.0,256,1,64,256,4,true,false,3806890.0,8405.6029792,0.91430399199438,0.00078645331790123,0
689,local,380,100.0,256,1,64,256,4,true,false,3897730.0,8606.1688736,0.91185306504961,0.0007820625,1
690,local,381,0.1,256,1,64,256,4,true,false,145138.0,320.3284864,0.0014970152570346,0.0010441084104938,0
691,local,381,0.1,256,1,64,256,4,true,false,145128.0,320.3084544,0.0014696330871101,0.0010819845679012,1
692,local,382,100.0,1024,1,64,256,4,true,false,3825832.0,31953.12144,0.67442863554883,0.0010737600308641999,0
693,local,382,100.0,1024,1,64,256,4,true,false,3829046.0,31979.958592,0.67419903247227,0.0010683587962962999,1
694,local,383,0.1,1024,1,64,256,4,true,false,145102.0,1211.1828,0.0015159407744029,0.0012443661265432,0
695,local,383,0.1,1024,1,64,256,4,true,false,145142.0,1211.5047456,0.0014722474476457,0.0012479606481481,1
696,local,384,100.0,64,4,64,256,4,true,false,5889935.0,3958.0376832,0.88768203507533,0.0098558804012346,0
697,local,384,100.0,64,4,64,256,4,true,false,5896001.0,3962.1141504,0.88734672947813,0.011927361111111,1
698,local,385,0.1,64,4,64,256,4,true,false,145319.0,97.66384,2.6836733570401e-05,0.00097654282407407,0
699,local,385,0.1,64,4,64,256,4,true,false,145372.0,97.6996512,1.6509005662635e-05,0.0009867611882716,1
700,local,386,100.0,256,4,64,256,4,true,false,7787556.0,17194.8983456,0.81308779696903,0.0072691469907407,0
701,local,386,100.0,256,4,64,256,4,true,false,7778794.0,17175.5548576,0.81400340367213,0.0072852110339506,1
702,local,387,0.1,256,4,64,256,4,true,false,145326.0,320.7460032,1.857845889619e-05,0.00069700964506173,0
703,local,387,0.1,256,4,64,256,4,true,false,145339.0,320.7734592,2.0640914144776e-05,0.00065357561728395,1
704,local,388,100.0,1024,4,64,256,4,true,false,8076276.0,67452.5572,0.31260846409455,0.0074973410493827,0
705,local,388,100.0,1024,4,64,256,4,true,false,8073884.0,67432.59088,0.31283564904544,0.0075187773919753,1
706,local,389,0.1,1024,4,64,256,4,true,false,145310.0,1212.924192,3.7848550744624e-05,0.0011110478395062,0
707,local,389,0.1,1024,4,64,256,4,true,false,145339.0,1213.1500896,2.8209113470123e-05,0.0011368649691358,1
708,local,396,100.0,64,1,256,256,4,true,false,6330072.0,4253.809296,0.88156972658793,0.00049335686728395,0
709,local,396,100.0,64,1,256,256,4,true,false,6354846.0,4270.456192,0.88109775689375,0.00049579591049383,1
710,local,397,0.1,64,1,256,256,4,true,false,145135.0,97.539984,0.0014304084610828,0.0012793109567901,0
711,local,397,0.1,64,1,256,256,4,true,false,145116.0,97.5275616,0.0013824891135004,0.0012525447530864,1
712,local,398,100.0,256,1,256,256,4,true,false,6107343.0,13484.9940736,0.85775811507926,0.00063982484567901,0
713,local,398,100.0,256,1,256,256,4,true,false,6108283.0,13487.0705952,0.85702940248429,0.00063817399691358,1
714,local,399,0.1,256,1,256,256,4,true,false,145150.0,320.3555808,0.0014570480399333,0.0012671639660494,0
715,local,399,0.1,256,1,256,256,4,true,false,145157.0,320.3720448,0.0013594284896584,0.0012742511574074,1
716,local,400,100.0,1024,1,256,256,4,true,false,6009152.0,50188.0448064,0.48850406029306,0.00092245061728395,0
717,local,400,100.0,1024,1,256,256,4,true,false,5929266.0,49520.8417408,0.49546113687183,0.00092394714506173,1
718,local,401,0.1,1024,1,256,256,4,true,false,145146.0,1211.5389888,0.0013554135008818,0.0013032762345679,0
719,local,401,0.1,1024,1,256,256,4,true,false,145150.0,1211.5768704,0.0013677443501425,0.0012822175925926002,1
720,local,402,100.0,64,4,256,256,4,true,false,23326834.0,15675.6363168,0.5370005439126,0.00043500038580247,0
721,local,402,100.0,64,4,256,256,4,true,false,23470624.0,15772.2637632,0.53423731541202,0.00044994907407407,1
722,local,403,0.1,64,4,256,256,4,true,false,145312.0,97.658784,0.00016375857582329,0.0018243780864198,0
723,local,403,0.1,64,4,256,256,4,true,false,145338.0,97.6762656,0.0001616658044491,0.0017452615740741,1
724,local,404,100.0,256,4,256,256,4,true,false,22849976.0,50452.6424896,0.27306330611041,0.0006607862654321,0
725,local,404,100.0,256,4,256,256,4,true,false,22707518.0,50138.0983584,0.27787361352643,0.0006449949845679,1
726,local,405,0.1,256,4,256,256,4,true,false,145303.0,320.6938464,0.00022637090287592,0.0019147881944444,0
727,local,405,0.1,256,4,256,256,4,true,false,145337.0,320.7686976,0.00016992014441153,0.0018188476080247,1
728,local,406,100.0,1024,4,256,256,4,true,false,11350054.0,94794.9035712,0.00025646161766413,0.0006336230709876499,0
729,local,406,100.0,1024,4,256,256,4,true,false,11357174.0,94854.3772512,0.00033881628979926,0.00063541319444444,1
730,local,407,0.1,1024,4,256,256,4,true,false,145302.0,1212.8599584,0.00022224485190103,0.0019957179783951,0
731,local,407,0.1,1024,4,256,256,4,true,false,145307.0,1212.89608,0.000236683784959,0.0019582280092593,1
732,local,414,100.0,64,1,1024,256,4,true,false,5427386.0,3647.2024224,0.89957555901954,0.00066793016975309,0
733,local,414,100.0,64,1,1024,256,4,true,false,5368216.0,3607.4424288,0.90064686881181,0.0006784324845679,1
734,local,415,0.1,64,1,1024,256,4,true,false,145194.0,97.5795616,0.0011035097664742,0.0020042480709877,0
735,local,415,0.1,64,1,1024,256,4,true,false,145213.0,97.5927936,0.0010600682406031,0.0019066107253086,1
736,local,416,100.0,256,1,1024,256,4,true,false,5380668.0,11880.500688,0.87095877623883,0.00080964891975309,0
737,local,416,100.0,256,1,1024,256,4,true,false,5367710.0,11851.8854112,0.8712178250768,0.00080149768518519,1
738,local,417,0.1,256,1,1024,256,4,true,false,145159.0,320.3755008,0.0012171795012935,0.0019316709104938,0
739,local,417,0.1,256,1,1024,256,4,true,false,145244.0,320.5657344,0.00079801432022941,0.001944768132716,1
740,local,418,100.0,1024,1,1024,256,4,true,false,5339719.0,44597.0046336,0.53142560313361,0.001105568287037,0
741,local,418,100.0,1024,1,1024,256,4,true,false,5336220.0,44567.7798432,0.53254947559272,0.0011048834876543,1
742,local,419,0.1,1024,1,1024,256,4,true,false,145180.0,1211.8370464,0.00093313881472101,0.0019500482253086,0
743,local,419,0.1,1024,1,1024,256,4,true,false,145182.0,1211.8396608,0.0011077237240709,0.0019715740740741,1
744,local,420,100.0,64,4,1024,256,4,true,false,21065487.0,14156.010128,0.58368163328775,0.00066313657407407,0
745,local,420,100.0,64,4,1024,256,4,true,false,21145468.0,14209.7575104,0.58249952137083,0.00066092283950617,1
746,local,421,0.1,64,4,1024,256,4,true,false,145293.0,97.6459392,0.00028967517848399,0.0019517322530864,0
747,local,421,0.1,64,4,1024,256,4,true,false,145352.0,97.6862112,0.00019809934682247,0.00207340625,1
748,local,422,100.0,256,4,1024,256,4,true,false,20757366.0,45832.1692544,0.36542297544454,0.0007648668981481499,0
749,local,422,100.0,256,4,1024,256,4,true,false,20750675.0,45817.3990848,0.36888591412855,0.0007633896604938299,1
750,local,423,0.1,256,4,1024,256,4,true,false,145330.0,320.747728,0.00020569393842662,0.0020050582561728,0
751,local,423,0.1,256,4,1024,256,4,true,false,145331.0,320.7566016,,0.0019549440586420002,1
752,local,424,100.0,1024,4,1024,256,4,true,false,11245735.0,93923.6224896,0.0003648762972196,0.00090247222222222,0
753,local,424,100.0,1024,4,1024,256,4,true,false,11103757.0,92737.829392,0.0003947284793443,0.00091213541666667,1
754,local,425,0.1,1024,4,1024,256,4,true,false,145282.0,1212.6842688,0.00027937746992734,0.0022636990740741,0
755,local,425,0.1,1024,4,1024,256,4,true,false,145331.0,1213.0866144,0.00012452743215496,0.0020810285493827,1
756,local,432,100.0,64,1,64,256,16,true,false,3640480.0,2446.4017792,0.93186199019401,0.00068529591049383,0
757,local,432,100.0,64,1,64,256,16,true,false,3640165.0,2446.1915904,0.93189880230658,0.00074453086419753,1
758,local,433,0.1,64,1,64,256,16,true,false,145116.0,97.5272736,0.0014670101617289,0.0007500050154321,0
759,local,433,0.1,64,1,64,256,16,true,false,145150.0,97.5501312,0.0014968906499367,0.00074282561728395,1
760,local,434,100.0,256,1,64,256,16,true,false,3992207.0,8814.7833024,0.909648087116,0.0008401643518518501,0
761,local,434,100.0,256,1,64,256,16,true,false,4005454.0,8844.0323872,0.90962242334644,0.0008137758487654301,1
762,local,435,0.1,256,1,64,256,16,true,false,145103.0,320.2520736,0.0015138670219208,0.0010617669753086,0
763,local,435,0.1,256,1,64,256,16,true,false,145155.0,320.3657376,0.0014686792961621,0.0011065779320988,1
764,local,436,100.0,1024,1,64,256,16,true,false,3763048.0,31428.7750176,0.67977414183604,0.0011371836419753,0
765,local,436,100.0,1024,1,64,256,16,true,false,3768120.0,31471.1294144,0.6793709636966,0.0011235092592593,1
766,local,437,0.1,1024,1,64,256,16,true,false,145125.0,1211.3664832,0.0016221626771875,0.0012494444444444,0
767,local,437,0.1,1024,1,64,256,16,true,false,145103.0,1211.190096,0.0015104274544102,0.0012533109567901,1
768,local,438,100.0,64,4,64,256,16,true,false,5550251.0,3729.7684352,0.8942553056709,0.010982799382716001,0
769,local,438,100.0,64,4,64,256,16,true,false,5532012.0,3717.513424,0.89457050555686,0.0096332939814815,1
770,local,439,0.1,64,4,64,256,16,true,false,145326.0,97.6684704,2.6835422482496e-05,0.00098299652777778,0
771,local,439,0.1,64,4,64,256,16,true,false,145309.0,97.6568448,8.2581838601881e-06,0.0009852179783950599,1
772,local,440,100.0,256,4,64,256,16,true,false,7370638.0,16274.3424,0.82295888690787,0.007823024691358,0
773,local,440,100.0,256,4,64,256,16,true,false,7360223.0,16251.3460416,0.82488501516485,0.0076504926697531,1
774,local,441,0.1,256,4,64,256,16,true,false,145336.0,320.7677664,3.6465815705933e-05,0.00065496412037037,0
775,local,441,0.1,256,4,64,256,16,true,false,145385.0,320.8737984,1.7883193855872e-05,0.0006604224537037,1
776,local,442,100.0,1024,4,64,256,16,true,false,7676432.0,64113.0670112,0.34667922102196,0.0080168487654321,0
777,local,442,100.0,1024,4,64,256,16,true,false,7682329.0,64162.3536896,0.34629185888339,0.0079547241512346,1
778,local,443,0.1,1024,4,64,256,16,true,false,145329.0,1213.0812864,3.990774430418e-05,0.0011491334876543,0
779,local,450,100.0,64,1,256,256,16,true,false,6443573.0,4330.0824192,0.8779857553902,0.00051472839506173,0
780,local,450,100.0,64,1,256,256,16,true,false,6425447.0,4317.901296,0.87949694019766,0.0005195493827160499,1
781,local,451,0.1,64,1,256,256,16,true,false,145105.0,97.5202272,0.0015007854867644,0.0012715783179012001,0
782,local,451,0.1,64,1,256,256,16,true,false,145161.0,97.5576064,0.0013848147801633,0.0012645011574074,1
783,local,452,100.0,256,1,256,256,16,true,false,6242200.0,13782.7596384,0.85417742074567,0.00065037577160494,0
784,local,452,100.0,256,1,256,256,16,true,false,6225060.0,13744.9121376,0.85420501461893,0.0006582168209876499,1
785,local,453,0.1,256,1,256,256,16,true,false,145151.0,320.3573472,0.0014508576157642,0.0012727164351852,0
786,local,453,0.1,256,1,256,256,16,true,false,145162.0,320.3835264,0.0013676239116795,0.0012510219907407,1
787,local,454,100.0,1024,1,256,256,16,true,false,6112094.0,51047.8274688,0.47987610861492,0.0009364263117284,0
788,local,454,100.0,1024,1,256,256,16,true,false,6116652.0,51085.886592,0.47960015669887,0.0009389101080246899,1
789,local,455,0.1,1024,1,256,256,16,true,false,145124.0,1211.3619264,0.0015452409537012,0.0013177168209877,0
790,local,455,0.1,1024,1,256,256,16,true,false,145155.0,1211.6283232,0.001324407628588,0.001288506558642,1
791,local,456,100.0,64,4,256,256,16,true,false,23567886.0,15837.6238848,0.53215662627592,0.00044346759259259,0
792,local,456,100.0,64,4,256,256,16,true,false,23717570.0,15938.2098752,0.52919331249923,0.00051102507716049,1
793,local,457,0.1,64,4,256,256,16,true,false,145348.0,97.683312,0.00013345440537116,0.0019082380401235,0
794,local,458,100.0,256,4,256,256,16,true,false,22819756.0,50385.9150592,0.27001597255364,0.00069311728395062,0
795,local,458,100.0,256,4,256,256,16,true,false,22609024.0,49920.619248,0.2824830258971,0.00066392013888889,1
796,local,459,0.1,256,4,256,256,16,true,false,145340.0,320.7762528,0.00010044360298078,0.0019779718364198,0
797,local,460,100.0,1024,4,256,256,16,true,false,11338742.0,94700.428,0.00033917298146491,0.00064630671296296,0
798,local,460,100.0,1024,4,256,256,16,true,false,11472772.0,95819.8426848,0.00027866924438913,0.00064482175925926,1
799,local,461,0.1,1024,4,256,256,16,true,false,145312.0,1212.9287616,0.00016650990424305,0.0020542619598765,0
800,local,468,100.0,64,1,1024,256,16,true,false,5187928.0,3486.2867744,0.90244038913733,0.0007076774691358001,0
801,local,468,100.0,64,1,1024,256,16,true,false,5183986.0,3483.6396,0.90362941606021,0.00077187268518519,1
802,local,469,0.1,64,1,1024,256,16,true,false,145239.0,97.6100736,0.00083928630394825,0.0019924864969136,0
803,local,469,0.1,64,1,1024,256,16,true,false,145214.0,97.5931552,0.00079474518611489,0.0019360987654321,1
