index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,TABLE,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
784,local,449,0.1,64,4,1024,256,1,true,false,3,72983.0,49.0466304,0.49786787571896,0.6739818996913599,0
785,local,449,0.1,64,4,1024,256,1,true,false,3,72083.0,48.4460448,0.50406537066493,0.74227602970679,1
786,local,450,100.0,1024,4,1024,256,1,true,false,3,255626.0,2134.9658304,0.97813969451348,0.23546324652778,0
787,local,450,100.0,1024,4,1024,256,1,true,false,3,256918.0,2145.7575264,0.97803321463687,,1
788,local,451,0.1,1024,4,1024,256,1,true,false,3,72637.0,606.4087968,0.50020917162532,0.7381835308642,0
789,local,451,0.1,1024,4,1024,256,1,true,false,3,73620.0,614.6093376,0.49342497744792,0.69828092399691,1
790,local,456,100.0,64,1,64,256,4,true,false,3,33648.0,22.6114752,0.99940124254024,,0
791,local,456,100.0,64,1,64,256,4,true,false,3,33539.0,22.538352,0.99940078308192,,1
792,local,457,0.1,64,1,64,256,4,true,false,3,33698.0,22.6452672,0.76814621553636,0.6624777665895101,0
793,local,457,0.1,64,1,64,256,4,true,false,3,33806.0,22.7184672,0.76739891456313,0.50137921412037,1
794,local,458,100.0,1024,1,64,256,4,true,false,3,36813.0,307.4666592,0.99686731007054,,0
795,local,458,100.0,1024,1,64,256,4,true,false,3,36760.0,307.0212672,0.99687271338706,,1
796,local,459,0.1,1024,1,64,256,4,true,false,3,37051.0,309.433024,0.74505122178123,0.66685073533951,0
797,local,459,0.1,1024,1,64,256,4,true,false,3,36950.0,308.5778112,0.7457720760242,0.45647755362654,1
798,local,460,100.0,64,4,64,256,4,true,false,3,31799.0,21.3693312,0.9994276328179,,0
799,local,460,100.0,64,4,64,256,4,true,false,3,31582.0,21.2233728,0.99942930514296,,1
800,local,461,0.1,64,4,64,256,4,true,false,3,31827.0,21.3885696,0.78105671991288,5.6428503564815,0
801,local,461,0.1,64,4,64,256,4,true,false,3,31870.0,21.4173504,0.78069038221224,7.2788479510031,1
802,local,462,100.0,1024,4,64,256,4,true,false,3,49020.0,409.4202816,0.99582825569093,,0
803,local,462,100.0,1024,4,64,256,4,true,false,3,49198.0,410.9061024,0.99581397137975,,1
804,local,463,0.1,1024,4,64,256,4,true,false,3,45086.0,376.4805952,0.68973594768363,2.0833637102623,0
805,local,463,0.1,1024,4,64,256,4,true,false,3,45216.0,377.5332384,0.68888174838152,1.5670380837191,1
806,local,466,100.0,1024,16,64,256,4,true,false,3,32146.0,268.487568,0.99726457170689,,0
807,local,468,100.0,64,1,1024,256,4,true,false,3,283542.0,190.5405216,0.99493916534313,,0
808,local,468,100.0,64,1,1024,256,4,true,false,3,283750.0,190.6800384,0.99488291841415,,1
809,local,469,0.1,64,1,1024,256,4,true,false,3,145184.0,97.5728352,0.0010822778887807,0.0036281134259259,0
810,local,469,0.1,64,1,1024,256,4,true,false,3,145233.0,97.6057728,0.00092730174453803,0.0035829467592593,1
811,local,470,100.0,1024,1,1024,256,4,true,false,3,256350.0,2141.0320224,0.978082170324,,0
812,local,470,100.0,1024,1,1024,256,4,true,false,3,255037.0,2130.0646144,0.97819418342153,,1
813,local,471,0.1,1024,1,1024,256,4,true,false,3,145175.0,1211.7897696,0.0011043382949429,0.0036284849537036997,0
814,local,471,0.1,1024,1,1024,256,4,true,false,3,145202.0,1212.0222528,0.0010883264263818,0.0036672631172840003,1
815,local,472,100.0,64,4,1024,256,4,true,false,3,273628.0,183.8786304,0.99506358699004,,0
816,local,472,100.0,64,4,1024,256,4,true,false,3,273017.0,183.4678656,0.99505501035991,,1
817,local,473,0.1,64,4,1024,256,4,true,false,3,69457.0,46.6782528,0.5221084831405,0.76752556057099,0
818,local,473,0.1,64,4,1024,256,4,true,false,3,68228.0,45.8539584,0.53054682291161,0.8102211643518501,1
819,local,474,100.0,1024,4,1024,256,4,true,false,3,258307.0,2157.3615648,0.97790988507406,0.23894609953704,0
820,local,474,100.0,1024,4,1024,256,4,true,false,3,256621.0,2143.2866656,0.9780598613259,,1
821,local,475,0.1,1024,4,1024,256,4,true,false,3,71403.0,596.1217728,0.50861496472052,0.73900835725309,0
822,local,475,0.1,1024,4,1024,256,4,true,false,3,71263.0,595.1077344,0.50975355387638,0.59987528858025,1
823,local,480,100.0,64,1,64,256,16,true,false,3,33635.0,22.6028736,0.9994019190037,,0
824,local,480,100.0,64,1,64,256,16,true,false,3,33523.0,22.5278592,0.99939978977137,,1
825,local,481,0.1,64,1,64,256,16,true,false,3,33590.0,22.5733888,0.76890858919383,0.47435103240741,0
826,local,481,0.1,64,1,64,256,16,true,false,3,33650.0,22.6135392,0.76852193245541,0.67894472800926,1
827,local,482,100.0,1024,1,64,256,16,true,false,3,36918.0,308.335344,0.99685824469506,,0
828,local,482,100.0,1024,1,64,256,16,true,false,3,36758.0,307.001376,0.9968724308001,,1
829,local,483,0.1,1024,1,64,256,16,true,false,3,36899.0,308.158608,0.74609972510743,0.57548603549383,0
830,local,483,0.1,1024,1,64,256,16,true,false,3,37015.0,309.120768,0.74533520927145,0.46166649344136,1
831,local,484,100.0,64,4,64,256,16,true,false,3,31789.0,21.3625536,0.99942650137653,,0
832,local,485,0.1,64,4,64,256,16,true,false,3,32507.0,21.8457696,0.77633888364842,2.7544822388117,0
833,local,485,0.1,64,4,64,256,16,true,false,3,33581.0,22.5684352,0.76894629509352,2.3872688742284,1
834,local,486,100.0,1024,4,64,256,16,true,false,3,48796.0,407.5486752,0.99584846227526,,0
835,local,486,100.0,1024,4,64,256,16,true,false,3,48303.0,403.4300736,0.99589007245847,,1
836,local,487,0.1,1024,4,64,256,16,true,false,3,45762.0,382.1122368,0.68509686347181,1.7879302037037001,0
837,local,490,100.0,1024,16,64,256,16,true,false,3,9159.0,76.5026496,0.99922046407502,,0
838,local,492,100.0,64,1,1024,256,16,true,false,3,284665.0,191.295312,0.99477117081549,,0
839,local,492,100.0,64,1,1024,256,16,true,false,3,281388.0,189.0932832,0.99491906233475,,1
840,local,493,0.1,64,1,1024,256,16,true,false,3,145189.0,97.5761376,0.0011921935742624,0.0036902534722222,0
841,local,493,0.1,64,1,1024,256,16,true,false,3,145206.0,97.5879552,0.0010594328044424,0.0035146774691358,1
842,local,494,100.0,1024,1,1024,256,16,true,false,3,257895.0,2153.9294112,0.97794639765285,,0
843,local,494,100.0,1024,1,1024,256,16,true,false,3,256629.0,2143.352064,0.9780628332939,,1
844,local,495,0.1,1024,1,1024,256,16,true,false,3,145156.0,1211.6252992,0.0011079188673078,0.0037544915123456997,0
845,local,495,0.1,1024,1,1024,256,16,true,false,3,145168.0,1211.727744,0.0011559365253236,0.0037168927469136003,1
846,local,496,100.0,64,4,1024,256,16,true,false,3,273688.0,183.9187296,0.99506907902501,,0
847,local,496,100.0,64,4,1024,256,16,true,false,3,273826.0,184.0113792,0.99504953469109,,1
848,local,497,0.1,64,4,1024,256,16,true,false,3,69475.0,46.6930176,0.52196669921196,0.80848334799383,0
849,local,498,100.0,1024,4,1024,256,16,true,false,3,256929.0,2145.8622912,0.9780291258952,,0
850,local,499,0.1,1024,4,1024,256,16,true,false,3,70861.0,591.392112,0.51236444188145,0.78837558256173,0
851,local,499,0.1,1024,4,1024,256,16,true,false,3,71296.0,595.3111488,0.50950631552877,0.67119016859568,1
852,local,504,100.0,64,1,64,256,1,false,false,3,33593.0,22.5751936,0.99938209849751,,0
853,local,504,100.0,64,1,64,256,1,false,false,3,33465.0,22.4888832,0.99939592326835,,1
854,local,505,0.1,64,1,64,256,1,false,false,3,32081.0,21.5639808,0.77925091241378,0.23860506057098999,0
855,local,505,0.1,64,1,64,256,1,false,false,3,31879.0,21.428512,0.78072880842986,0.23670748225309002,1
856,local,506,100.0,1024,1,64,256,1,false,false,3,39005.0,325.76688,0.99668066414187,,0
857,local,506,100.0,1024,1,64,256,1,false,false,3,39247.0,327.790416,0.99666092527506,,1
858,local,507,0.1,1024,1,64,256,1,false,false,3,31671.0,263.8266624,0.78208941463337,0.23825862692901,0
859,local,507,0.1,1024,1,64,256,1,false,false,3,31611.0,263.3256864,0.78246717498417,0.23940716975309,1
860,local,508,100.0,64,4,64,256,1,false,false,3,41855.0,28.1273824,0.99924677896869,,0
861,local,508,100.0,64,4,64,256,1,false,false,3,42328.0,28.4450208,0.99923650476782,,1
862,local,509,0.1,64,4,64,256,1,false,false,3,28402.0,19.0884,0.80454870764403,0.90244697183642,0
863,local,509,0.1,64,4,64,256,1,false,false,3,28335.0,19.04392,0.80509418323514,0.73898630478395,1
864,local,510,100.0,1024,4,64,256,1,false,false,3,45597.0,380.8253856,0.99611974720362,,0
865,local,510,100.0,1024,4,64,256,1,false,false,3,45502.0,380.0305824,0.99612862169499,,1
866,local,511,0.1,1024,4,64,256,1,false,false,3,25679.0,214.2804288,0.82327583537209,0.92379543016975,0
867,local,511,0.1,1024,4,64,256,1,false,false,3,25673.0,214.2247776,0.8233755905333,0.82254536342593,1
868,local,512,100.0,64,16,64,256,1,false,false,3,32942.0,22.137376,0.99940742439373,,0
869,local,512,100.0,64,16,64,256,1,false,false,3,32641.0,21.9350208,0.99940937223811,,1
870,local,513,0.1,64,16,64,256,1,false,false,3,33649.0,22.61664,0.76848197625456,1.4584852476852002,0
871,local,513,0.1,64,16,64,256,1,false,false,3,33964.0,22.8253696,0.76634209498021,1.5017119390432,1
872,local,514,100.0,1024,16,64,256,1,false,false,3,36893.0,308.1348192,0.99686046613941,,0
873,local,514,100.0,1024,16,64,256,1,false,false,3,36722.0,306.6953184,0.99687557120139,,1
874,local,515,0.1,1024,16,64,256,1,false,false,3,43041.0,359.258496,0.70381406231183,1.1155246593363999,0
875,local,515,0.1,1024,16,64,256,1,false,false,3,42389.0,353.7295008,0.70830744289136,1.27286378125,1
876,local,516,100.0,64,1,1024,256,1,false,false,3,279136.0,187.579696,0.99497541803139,,0
877,local,516,100.0,64,1,1024,256,1,false,false,3,278316.0,187.0289472,0.99496116515814,,1
878,local,517,0.1,64,1,1024,256,1,false,false,3,145195.0,97.5804384,0.0011041863453771,0.0035666473765432003,0
879,local,517,0.1,64,1,1024,256,1,false,false,3,145233.0,97.6060576,0.00092661383523196,0.0035667233796296,1
880,local,518,100.0,1024,1,1024,256,1,false,false,3,269822.0,2253.5314272,0.97691941041434,,0
881,local,518,100.0,1024,1,1024,256,1,false,false,3,269829.0,2253.5930016,0.976921903011,,1
882,local,519,0.1,1024,1,1024,256,1,false,false,3,145130.0,1211.4156,0.0011486777129682,0.0036322615740741,0
883,local,519,0.1,1024,1,1024,256,1,false,false,3,145187.0,1211.896896,0.0011922058766876,0.0037348688271605,1
884,local,520,100.0,64,4,1024,256,1,false,false,3,272288.0,182.97768,0.99508761737671,,0
885,local,520,100.0,64,4,1024,256,1,false,false,3,271615.0,182.5257984,0.99509468833529,,1
886,local,521,0.1,64,4,1024,256,1,false,false,3,72608.0,48.7987008,0.50043105138697,0.7415772183642,0
887,local,521,0.1,64,4,1024,256,1,false,false,3,71175.0,47.8337152,0.51031581786259,0.72442971180556,1
888,local,522,100.0,1024,4,1024,256,1,false,false,3,270558.0,2259.69648,0.97685396055591,,0
889,local,522,100.0,1024,4,1024,256,1,false,false,3,269740.0,2252.8587744,0.97693170132981,,1
890,local,523,0.1,1024,4,1024,256,1,false,false,3,71918.0,600.2899488,0.5051178780641,0.7394012137345699,0
891,local,523,0.1,1024,4,1024,256,1,false,false,3,71798.0,599.38896,0.5059785929355,0.75703440470679,1
892,local,524,100.0,64,16,1024,256,1,false,false,3,268469.0,180.411648,0.99515455852954,,0
893,local,524,100.0,64,16,1024,256,1,false,false,3,268593.0,180.4950432,0.99514988890403,,1
894,local,525,0.1,64,16,1024,256,1,false,false,3,49214.0,33.0734208,0.66136193959244,0.99328672453704,0
895,local,525,0.1,64,16,1024,256,1,false,false,3,49337.0,33.1587136,0.66060068240603,0.9876286053240699,1
896,local,526,100.0,1024,16,1024,256,1,false,false,3,271775.0,2269.8492576,0.97675173961723,0.20002929243827,0
897,local,526,100.0,1024,16,1024,256,1,false,false,3,272811.0,2278.4951808,0.97666855040726,,1
898,local,527,0.1,1024,16,1024,256,1,false,false,3,48841.0,407.6604384,0.6638818369691,0.96520411689815,0
899,local,527,0.1,1024,16,1024,256,1,false,false,3,48194.0,402.3249504,0.66837817027832,0.9753071898148099,1
900,local,528,100.0,64,1,64,256,4,false,false,3,33484.0,22.5017856,0.9993974021975,,0
901,local,528,100.0,64,1,64,256,4,false,false,3,33414.0,22.4544864,0.99939597248333,,1
902,local,529,0.1,64,1,64,256,4,false,false,3,33479.0,22.4982336,0.76964149084324,0.6833551527777799,0
903,local,529,0.1,64,1,64,256,4,false,false,3,33598.0,22.578352,0.76885391842283,0.66382299189815,1
904,local,530,100.0,1024,1,64,256,4,false,false,3,36083.0,301.367952,0.99692928725596,,0
905,local,530,100.0,1024,1,64,256,4,false,false,3,35910.0,299.92632,0.99694463430695,,1
906,local,531,0.1,1024,1,64,256,4,false,false,3,36922.0,308.3473728,0.74593873404238,0.45412241666667,0
907,local,531,0.1,1024,1,64,256,4,false,false,3,36729.0,306.7482528,0.74729820843768,0.67391837770062,1
908,local,532,100.0,64,4,64,256,4,false,false,3,31638.0,21.2612832,0.99943011261504,,0
909,local,532,100.0,64,4,64,256,4,false,false,3,31670.0,21.2827104,0.99942625866727,,1
910,local,533,0.1,64,4,64,256,4,false,false,3,34092.0,22.9134048,0.76543183544513,1.7513983452932,0
911,local,533,0.1,64,4,64,256,4,false,false,3,33143.0,22.273368,0.77198144672607,2.9628530196759004,1
912,local,534,100.0,1024,4,64,256,4,false,false,3,49187.0,410.8088448,0.99581398166734,,0
913,local,534,100.0,1024,4,64,256,4,false,false,3,50012.0,417.705312,0.99574481491872,,1
914,local,535,0.1,1024,4,64,256,4,false,false,3,45603.0,380.7037248,0.68634451585214,1.287289816358,0
915,local,535,0.1,1024,4,64,256,4,false,false,3,45947.0,383.5762848,0.68388057750457,0.9612095474537,1
916,local,536,100.0,64,16,64,256,4,false,false,3,32846.0,22.0727904,0.99940931950085,,0
917,local,537,0.1,64,16,64,256,4,false,false,3,33272.0,22.3617024,0.77108555584987,1.5811792380401002,0
918,local,538,100.0,1024,16,64,256,4,false,false,3,35589.0,297.2436576,0.99697158375388,,0
919,local,539,0.1,1024,16,64,256,4,false,false,3,43337.0,361.9332448,0.70176855955297,1.3317211466049,0
920,local,540,100.0,64,1,1024,256,4,false,false,3,278521.0,187.1665248,0.99499306151468,,0
921,local,540,100.0,64,1,1024,256,4,false,false,3,279552.0,187.8590112,0.99494936717649,,1
922,local,541,0.1,64,1,1024,256,4,false,false,3,145206.0,97.5879552,0.00092747018059525,0.0035514610339506,0
923,local,541,0.1,64,1,1024,256,4,false,false,3,145168.0,97.5620736,0.0013682591396134,0.0035876689814815,1
924,local,542,100.0,1024,1,1024,256,4,false,false,3,270540.0,2259.5453856,0.97685648722276,,0
925,local,542,100.0,1024,1,1024,256,4,false,false,3,268845.0,2245.388064,0.97700501297507,,1
926,local,543,0.1,1024,1,1024,256,4,false,false,3,145150.0,1211.5715616,0.0010646592987013,0.0037410196759259003,0
927,local,543,0.1,1024,1,1024,256,4,false,false,3,145169.0,1211.7374368,0.0011036980766478,0.0037096014660494003,1
928,local,544,100.0,64,4,1024,256,4,false,false,3,272690.0,183.248064,0.99509591943353,,0
929,local,544,100.0,64,4,1024,256,4,false,false,3,270792.0,181.9728384,0.99509579072751,,1
930,local,545,0.1,64,4,1024,256,4,false,false,3,68286.0,45.889728,0.53006565948869,0.70013702546296,0
931,local,545,0.1,64,4,1024,256,4,false,false,3,69362.0,46.613952,0.52281226781144,0.7476649212963,1
932,local,546,100.0,1024,4,1024,256,4,false,false,3,270005.0,2255.064624,0.97690213804419,,0
933,local,546,100.0,1024,4,1024,256,4,false,false,3,269398.0,2250.0064896,0.97695819595456,,1
934,local,547,0.1,1024,4,1024,256,4,false,false,3,70166.0,585.905088,0.51721494826812,0.69182141396605,0
935,local,547,0.1,1024,4,1024,256,4,false,false,3,70770.0,590.9908576,0.51314247032212,0.66611200270062,1
936,local,548,100.0,64,16,1024,256,4,false,false,3,269613.0,181.179984,0.99515389164324,,0
937,local,549,0.1,64,16,1024,256,4,false,false,3,49596.0,33.3360576,0.65870524885165,0.97021168171296,0
938,local,550,100.0,1024,16,1024,256,4,false,false,3,271841.0,2270.4060288,0.97674368388251,,0
939,local,551,0.1,1024,16,1024,256,4,false,false,3,48900.0,408.2740128,0.66347877610878,0.94148590084877,0
940,local,552,100.0,64,1,64,256,16,false,false,3,33459.0,22.4848672,0.99940009995698,,0
941,local,552,100.0,64,1,64,256,16,false,false,3,33264.0,22.3534176,0.99939745069366,,1
942,local,553,0.1,64,1,64,256,16,false,false,3,33502.0,22.513632,0.76951632965315,0.55366663657407,0
943,local,553,0.1,64,1,64,256,16,false,false,3,33423.0,22.4610144,0.77003671310388,0.46836489930555997,1
944,local,554,100.0,1024,1,64,256,16,false,false,3,35965.0,300.3799872,0.99693950366781,,0
945,local,554,100.0,1024,1,64,256,16,false,false,3,35970.0,300.423264,0.99693941285845,,1
946,local,555,0.1,1024,1,64,256,16,false,false,3,36759.0,306.994416,0.74703595663816,0.56961590393519,0
947,local,555,0.1,1024,1,64,256,16,false,false,3,36737.0,306.8118816,0.7472241965703,0.6859030771604899,1
948,local,556,100.0,64,4,64,256,16,false,false,3,31599.0,21.23488,0.99943107138068,,0
949,local,556,100.0,64,4,64,256,16,false,false,3,31745.0,21.3328512,0.99942588968092,,1
950,local,557,0.1,64,4,64,256,16,false,false,3,32952.0,22.146048,0.77328060293196,1.0557923915895,0
951,local,558,100.0,1024,4,64,256,16,false,false,3,49191.0,410.8411104,0.99581371227263,,0
952,local,559,0.1,1024,4,64,256,16,false,false,3,45399.0,378.9953664,0.68760987961838,1.3855567955247001,0
953,local,560,100.0,64,16,64,256,16,false,false,3,19965.0,13.4171104,0.99964309967482,,0
954,local,562,100.0,1024,16,64,256,16,false,false,3,22290.0,186.1653984,0.99810321924797,,0
955,local,563,0.1,1024,16,64,256,16,false,false,3,25665.0,214.25064,0.82339620460377,1.2753508059413998,0
956,local,565,0.1,64,1,1024,256,16,false,false,3,145181.0,97.5706752,0.0011042949850559,0.0036387561728395,0
957,local,565,0.1,64,1,1024,256,16,false,false,3,145207.0,97.5884928,0.0010601149134297,0.0035746608796296,1
958,local,566,100.0,1024,1,1024,256,16,false,false,3,270604.0,2260.0695808,0.97685069622152,,0
959,local,566,100.0,1024,1,1024,256,16,false,false,3,270336.0,2257.8288288,0.97688113102936,,1
960,local,567,0.1,1024,1,1024,256,16,false,false,3,145137.0,1211.4671616,0.0012386670566175,0.0037300825617284,0
961,local,567,0.1,1024,1,1024,256,16,false,false,3,145162.0,1211.6820288,0.0012377668182169,0.0036645578703704,1
962,local,568,100.0,64,4,1024,256,16,false,false,3,272337.0,183.0110592,0.99509406449822,,0
963,local,568,100.0,64,4,1024,256,16,false,false,3,272926.0,183.4066272,0.99506888876567,,1
964,local,569,0.1,64,4,1024,256,16,false,false,3,69725.0,46.8605952,0.520289236866,0.80769944367284,0
965,local,569,0.1,64,4,1024,256,16,false,false,3,69074.0,46.4232768,0.52478824286988,0.80673990933642,1
966,local,570,100.0,1024,4,1024,256,16,false,false,3,270285.0,2257.4102176,0.97687833867493,,0
967,local,570,100.0,1024,4,1024,256,16,false,false,3,270453.0,2258.8055616,0.97687082743149,,1
968,local,571,0.1,1024,4,1024,256,16,false,false,3,70322.0,587.1190464,0.5161154479992,0.74741150887346,0
969,local,571,0.1,1024,4,1024,256,16,false,false,3,71145.0,594.09816,0.51045514940793,0.63188414621914,1
970,local,572,100.0,64,16,1024,256,16,false,false,3,153994.0,103.4844864,0.99723283621789,,0
971,local,573,0.1,64,16,1024,256,16,false,false,3,28815.0,19.3653792,0.80174724524729,1.4908379054784,0
972,local,574,100.0,1024,16,1024,256,16,false,false,3,164460.0,1373.5558176,0.98596067860789,,0
973,local,576,100.0,64,1,64,256,1,true,true,5,691.0,0.464496,0.99998769597434,,0
974,local,576,100.0,64,1,64,256,1,true,true,5,697.0,0.4685184,0.99998743826285,,1
975,local,577,0.1,64,1,64,256,1,true,true,5,726.0,0.487872,0.99500553106477,6.7227416076389,0
976,local,577,0.1,64,1,64,256,1,true,true,5,729.0,0.4901088,0.99498357209292,,1
977,local,578,100.0,1024,1,64,256,1,true,true,5,742.0,6.1964256,0.99993685310764,,0
978,local,578,100.0,1024,1,64,256,1,true,true,5,769.0,6.4236,0.99993454432905,,1
979,local,579,0.1,1024,1,64,256,1,true,true,5,752.0,6.2843296,0.99482211113367,,0
980,local,579,0.1,1024,1,64,256,1,true,true,5,726.0,6.0710688,0.99499933957436,,1
981,local,580,100.0,64,4,64,256,1,true,true,5,3915.0,2.6313504,0.99992954445685,,0
982,local,580,100.0,64,4,64,256,1,true,true,5,3925.0,2.6378272,0.99992932811724,,1
983,local,581,0.1,64,4,64,256,1,true,true,5,2679.0,1.8007104,0.98156893471566,4.7490433541667,0
984,local,581,0.1,64,4,64,256,1,true,true,5,2659.0,1.7870496,0.98170701506255,7.916685030864199,1
985,local,582,100.0,1024,4,64,256,1,true,true,5,3017.0,25.2046656,0.99974318947036,,0
986,local,582,100.0,1024,4,64,256,1,true,true,5,3026.0,25.2723936,0.99974253736118,,1
987,local,583,0.1,1024,4,64,256,1,true,true,5,2340.0,19.5382816,0.98389665679844,6.5468438954475,0
988,local,583,0.1,1024,4,64,256,1,true,true,5,2360.0,19.7025312,0.98376038971762,6.5987575327932,1
989,local,586,100.0,1024,16,64,256,1,true,true,5,10559.0,88.1946144,0.99910125768007,,0
990,local,586,100.0,1024,16,64,256,1,true,true,5,10599.0,88.5253536,0.9990979647413,,1
991,local,588,100.0,64,1,1024,256,1,true,true,5,12844.0,8.6317056,0.99976972405203,,0
992,local,588,100.0,64,1,1024,256,1,true,true,5,12902.0,8.6704224,0.99976740407852,,1
993,local,589,0.1,64,1,1024,256,1,true,true,5,4547.0,3.0562816,0.96871402908016,4.925996084490699,0
994,local,589,0.1,64,1,1024,256,1,true,true,5,5187.0,3.486384,0.96431175871653,5.0594482974537,1
995,local,590,100.0,1024,1,1024,256,1,true,true,5,12467.0,104.1260544,0.99893871487882,,0
996,local,590,100.0,1024,1,1024,256,1,true,true,5,12577.0,105.0423456,0.99892956402786,,1
997,local,591,0.1,1024,1,1024,256,1,true,true,5,4765.0,39.7717248,0.96721344184898,4.938912693287,0
998,local,591,0.1,1024,1,1024,256,1,true,true,5,4854.0,40.520064,0.96659549859051,4.9666808097994,1
999,local,592,100.0,64,4,1024,256,1,true,true,5,42128.0,28.3102944,0.99924112322553,,0
1000,local,592,100.0,64,4,1024,256,1,true,true,5,48101.0,32.324208,0.99913182464226,,1
1001,local,593,0.1,64,4,1024,256,1,true,true,5,5211.0,3.5024512,0.96414463793385,4.8631557172068005,0
1002,local,593,0.1,64,4,1024,256,1,true,true,5,5398.0,3.6277728,0.96286338569243,5.8653529945988,1
1003,local,594,100.0,1024,4,1024,256,1,true,true,5,38340.0,320.2126464,0.99673461100266,,0
1004,local,594,100.0,1024,4,1024,256,1,true,true,5,47427.0,396.1065888,0.99596110958774,,1
1005,local,595,0.1,1024,4,1024,256,1,true,true,5,5222.0,43.5959424,0.96406449672747,6.9913134625771995,0
1006,local,595,0.1,1024,4,1024,256,1,true,true,5,5577.0,46.5653856,0.96163227404045,6.631630217592599,1
1007,local,600,100.0,64,1,64,256,4,true,true,5,2764.0,1.8579456,0.99995079998288,,0
1008,local,600,100.0,64,1,64,256,4,true,true,5,2764.0,1.8579552,0.9999503528257,,1
1009,local,601,0.1,64,1,64,256,4,true,true,5,2898.0,1.947696,0.98006448430783,4.263052503858,0
1010,local,601,0.1,64,1,64,256,4,true,true,5,2897.0,1.94688,0.98006940278382,7.3740558595679,1
1011,local,602,100.0,1024,1,64,256,4,true,true,5,2987.0,24.9493792,0.99974579300529,,0
1012,local,602,100.0,1024,1,64,256,4,true,true,5,3031.0,25.3165824,0.99974209218407,,1
1013,local,603,0.1,1024,1,64,256,4,true,true,5,2946.0,24.586032,0.97972804198071,4.6816717091049,0
1014,local,603,0.1,1024,1,64,256,4,true,true,5,2894.0,24.1550688,0.98008224743596,4.658500304784,1
1015,local,604,100.0,64,4,64,256,4,true,true,5,12426.0,8.3505408,0.99977682206601,,0
1016,local,604,100.0,64,4,64,256,4,true,true,5,12482.0,8.3882496,0.99977502025192,,1
1017,local,605,0.1,64,4,64,256,4,true,true,5,10962.0,7.3678176,0.9245822334952,3.8449160559414,0
1018,local,605,0.1,64,4,64,256,4,true,true,5,10880.0,7.3124064,0.92513485991083,4.377037974922801,1
1019,local,606,100.0,1024,4,64,256,4,true,true,5,11511.0,96.1444096,0.99902024587176,,0
1020,local,606,100.0,1024,4,64,256,4,true,true,5,11513.0,96.1633344,0.9990201394328,,1
1021,local,607,0.1,1024,4,64,256,4,true,true,5,9143.0,76.319568,0.93708677849435,3.7948113055556,0
1022,local,607,0.1,1024,4,64,256,4,true,true,5,9218.0,76.941472,0.93656373114043,4.1166013283179,1
1023,local,608,100.0,64,16,64,256,4,true,true,5,,,1.0,,0
1024,local,608,100.0,64,16,64,256,4,true,true,5,,,1.0,,1
1025,local,609,0.1,64,16,64,256,4,true,true,5,,,1.0,,0
1026,local,609,0.1,64,16,64,256,4,true,true,5,,,1.0,,1
1027,local,610,100.0,1024,16,64,256,4,true,true,5,,0.0002848,0.99999999148943,,0
1028,local,610,100.0,1024,16,64,256,4,true,true,5,,,1.0,,1
1029,local,611,0.1,1024,16,64,256,4,true,true,5,,0.0002848,1.0,,0
1030,local,611,0.1,1024,16,64,256,4,true,true,5,,,0.99999931209069,,1
1031,local,612,100.0,64,1,1024,256,4,true,true,5,50098.0,33.6661344,0.99909975268033,,0
1032,local,612,100.0,64,1,1024,256,4,true,true,5,50259.0,33.7744512,0.99909499790413,,1
1033,local,613,0.1,64,1,1024,256,4,true,true,5,20824.0,13.9949856,0.8567230579545,2.2921015513117,0
1034,local,613,0.1,64,1,1024,256,4,true,true,5,21367.0,14.3599872,0.85298067925359,1.8802174483025,1
1035,local,614,100.0,1024,1,1024,256,4,true,true,5,48479.0,404.9017728,0.99587014394371,,0
1036,local,614,100.0,1024,1,1024,256,4,true,true,5,48783.0,407.4328128,0.9958444692618,,1
1037,local,615,0.1,1024,1,1024,256,4,true,true,5,21500.0,179.466912,0.85204328453215,1.7483311940586002,0
1038,local,615,0.1,1024,1,1024,256,4,true,true,5,21023.0,175.48792,0.85536189967748,2.0820275790895,1
1039,local,616,100.0,64,4,1024,256,4,true,true,5,176971.0,118.9248096,0.99681454440626,,0
1040,local,616,100.0,64,4,1024,256,4,true,true,5,172470.0,115.9003488,0.99688063799515,,1
1041,local,617,0.1,64,4,1024,256,4,true,true,5,22462.0,15.0961152,0.84546614087422,1.8321490895062,0
1042,local,617,0.1,64,4,1024,256,4,true,true,5,23388.0,15.7185792,0.83909829885361,1.2299353641975002,1
1043,local,618,100.0,1024,4,1024,256,4,true,true,5,169385.0,1414.6962432,0.9855445075484,0.37211309799382997,0
1044,local,618,100.0,1024,4,1024,256,4,true,true,5,178330.0,1489.4112576,0.98477426733801,,1
1045,local,619,0.1,1024,4,1024,256,4,true,true,5,23858.0,199.1578176,0.83584465837723,2.5990655358795998,0
1046,local,619,0.1,1024,4,1024,256,4,true,true,5,22291.0,186.0539104,0.8466399735821,2.219202773534,1
1047,local,620,100.0,64,16,1024,256,4,true,true,5,,,1.0,,0
1048,local,620,100.0,64,16,1024,256,4,true,true,5,,,1.0,,1
